0,6,0,1,2,0,7,4,59,2,4,2,0,1,2,5,2.11,0,4,100,6,5,6,2,5,2.25,0,5,0,1,1,0,0,0,3,3,3,2,0.905263,0.333333,0,2,3,1,0
2,6,0,1,9,2,4,18,143,8,18,1,6,3,15,35,0.92,0,16,100,6,2,7,2,7,2.444444,0,6,0,1.444444,1,1,0.222222,0,2,2,2,0,0.925072,0.5,0,2,2,2,0
0,4,0,1,0,0,3,8,49,1,8,0,2,2,8,10,1.09,0,8,62,1,5,3,2,6,2.125,0,3,1,1.125,1,2,0.454545,0,3,3,3,1,0.682692,0.333333,0,5,3,0,0
0,4,0,1,1,0,5,3,41,1,3,1,1,1,2,5,1.86,0,3,50,6,4,2,1,6,4.333333,3,3,1,1,1,0,0,0,2,2,2,0,0.855072,0.5,0,2,2,1,0
1,7,0,1,6,0,4,23,162,6,23,8,4,3,14,47,0.92,0,23,100,6,2,11,2,9,2.826087,0,8,0,1.347826,1,2,0.366667,0,3,3,3,2,0.545932,0.333333,0,3,3,2,0
0,5,0,1,1,0,8,3,57,1,3,1,0,1,2,6,2.11,0,3,100,7,0,8,1,5,4.333333,3,7,2,1,1,0,0,0,2,2,2,0,0.793478,0.5,0,3,2,0,0
0,4,0,1,1,0,3,5,37,1,5,4,1,1,1,6,1.23,0,5,50,6,2,4,1,4,2.2,1,3,1,1,1,3,0.375,0,2,2,2,0,0.855263,0.5,0,3,2,0,0
0,6,0,1,2,0,8,5,65,1,5,0,1,2,5,10,1.41,0,5,73,7,0,7,1,10,6.2,2,9,1,1.2,1,1,0.428571,0,2,2,2,0,0.880952,0.5,0,3,2,0,0
0,6,0,1,1,0,5,7,64,1,7,3,1,2,4,13,1.21,0,7,71,4,0,7,1,4,2.142857,1,7,1,1.285714,1,1,0.444444,0,2,2,2,0,0.724409,0.5,0,4,2,0,0
0,4,0,1,1,0,7,2,37,1,2,0,0,1,2,2,2.31,0,2,100,2,0,2,2,2,1.5,1,2,2,1,1,0,0,0,2,2,2,0,0.8,0.5,0,3,2,0,0
0,4,0,1,1,0,9,2,44,1,2,0,0,1,2,2,2.59,0,2,100,3,2,1,2,5,4.5,4,2,2,1,1,0,0,0,3,3,3,2,0.791045,0.333333,0,3,3,1,0
0,6,0,1,4,0,4,10,76,4,10,0,3,2,10,19,1,0,10,100,5,1,5,2,4,2.1,1,9,1,1.1,1,1,0.2,0,2,2,2,0,0.867816,0.5,0,2,2,2,0
0,4,0,1,1,0,4,3,46,1,3,0,1,1,3,3,2.42,0,3,50,2,0,1,1,2,1.333333,1,2,1,1,1,0,0,0,3,3,3,1,0.791667,0.333333,0,3,3,1,0
0,24,0,1,4,0,4,3,36,3,3,2,0,7,1,21,0.46,5,3,100,7,0,7,2,4,2.333333,1,13,1,10,1,3,1.285714,0,2,2,2,0,0.851852,0.5,0,3,2,0,0
0,6,0,1,3,0,6,5,56,2,5,2,2,1,3,9,1.47,1,5,100,7,0,6,2,6,2.8,0,8,1,1,1,0,0,0,2,2,2,0,0.853211,0.5,0,3,2,2,0
0,5,0,1,3,0,5,5,49,2,5,2,1,1,3,6,1.4,0,5,100,6,1,3,2,5,1.8,0,4,0,1,1,0,0,0,2,2,2,0,0.854167,0.5,0,3,2,2,0
0,1,1,1,0,0,14,1,39,1,1,0,0,1,0,0,5.57,0,1,0,6,2,2,1,1,1,1,1,1,1,1,0,0,0,2,2,2,0,0.78,0.5,0,3,2,0,0
0,1,2,1,0,0,4,2,51,1,2,0,0,1,0,0,7.29,0,2,0,3,0,0,1,2,2,2,1,0,1,1,0,0,0,2,2,2,0,0.836066,0.5,0,2,2,2,0
0,4,0,1,1,0,4,1,27,1,1,0,0,1,1,1,2.7,0,1,100,6,0,0,1,2,2,2,2,2,1,1,0,0,0,2,2,2,0,0.775,0.5,0,3,2,0,0
0,5,0,1,1,0,7,2,36,1,2,0,1,1,2,5,1.89,0,2,50,7,0,3,1,5,3,1,6,1,1,1,0,0,0,2,2,2,0,0.83871,0.5,0,2,2,1,0
0,4,0,1,1,0,5,4,46,1,4,1,0,1,3,4,1.84,0,4,100,4,0,5,1,3,2.25,2,4,2,1,1,0,0,0,2,2,2,0,0.721519,0.5,0,3,2,1,0
0,4,0,1,0,0,3,2,27,1,2,0,0,1,2,2,1.8,0,2,0,2,0,2,1,1,0.5,0,3,3,1,1,0,0,0,2,2,2,0,0.577778,0.5,0,3,2,1,0
0,14,0,1,3,0,5,4,47,3,4,3,0,4,1,16,0.82,3,4,100,7,1,5,2,5,2.25,0,13,1,2,1,0,0,0,3,3,3,1,0.721311,0.333333,0,3,3,1,0
0,1,3,1,0,0,7,3,42,1,3,0,0,1,0,0,4.67,0,3,0,5,2,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,0,0.696429,0.5,0,3,2,0,0
0,1,0,1,0,0,4,1,25,1,1,0,0,1,1,0,5,0,1,0,6,1,0,1,2,2,2,1,1,1,1,0,0,0,2,2,1,0,1,1,0,1,1,0,0
0,5,0,1,1,0,8,4,56,1,4,2,1,2,2,9,1.65,0,4,75,7,1,6,1,4,2.75,1,12,2,1,1,0,0,0,2,2,2,0,0.77,0.5,0,3,2,1,0
1,5,3,1,4,0,2,16,63,5,16,0,1,2,12,18,0.72,0,16,100,4,2,6,2,4,1.5625,1,6,1,1.125,1,1,0.181818,0,7,7,5,26,0.664804,0.285714,0,2,5,3,0
0,5,0,1,2,0,6,3,46,1,3,0,0,1,3,6,1.53,0,3,83,7,0,6,1,4,2.666667,0,10,2,1,1,0,0,0,2,2,2,0,0.797619,0.5,0,3,2,0,0
0,4,0,1,1,0,5,5,65,1,5,1,1,1,4,7,1.97,0,5,60,2,3,5,1,7,4.4,3,3,1,1,1,0,0,0,4,4,4,8,0.787037,0.25,0,3,4,3,0
0,7,0,1,1,0,3,5,42,1,5,0,1,5,5,13,0.89,0,5,50,1,0,1,3,5,2.6,1,4,1,2.2,1,1,0.625,0,3,3,3,3,0.862745,0.333333,0,2,3,2,0
0,4,0,1,0,0,4,6,54,1,6,0,1,2,6,7,1.42,0,6,33,1,2,3,4,4,2,0,4,0,1.166667,1,1,0.375,0,2,2,2,0,0.84466,0.5,0,3,2,0,0
0,5,0,1,1,0,3,5,39,1,5,0,2,3,5,8,1.08,0,5,66,1,0,0,2,6,3.6,1,4,1,1.2,1,1,0.428571,0,2,2,2,0,0.879518,0.5,0,2,2,2,0
0,3,0,1,0,0,4,3,37,1,3,0,1,1,3,2,2.47,0,3,33,1,6,2,2,1,0.666667,0,2,1,1,1,1,0.166667,0,2,2,2,0,0.793103,0.5,0,3,2,0,0
0,1,2,1,0,0,4,2,34,1,2,0,0,1,0,0,4.25,0,2,0,3,2,2,1,2,2,2,1,1,1,1,0,0,0,2,2,2,0,0.695652,0.5,0,3,2,1,0
0,5,0,1,1,0,4,3,38,1,3,0,2,2,3,5,1.58,0,3,55,1,0,2,2,3,1.666667,1,3,2,1.333333,1,1,0.6,0,2,2,2,0,0.768116,0.5,0,3,2,1,0
0,12,0,1,7,0,6,12,140,6,12,5,1,6,7,34,1.02,2,12,100,6,1,5,2,6,1.916667,0,11,1,2.583333,1,1,0.263158,0,6,6,5,45,0.9,0.333333,0,2,5,4,1
2,10,1,1,17,0,7,31,271,12,31,17,1,4,11,70,0.91,0,31,100,7,2,7,2,6,2.483871,1,7,0,1.548387,1,2,0.444444,0,4,4,3,624,0.919872,0.5,0,1,3,5,0
0,4,0,1,0,0,4,7,53,1,7,1,3,1,6,8,1.32,0,7,71,1,2,5,2,4,1.571429,0,3,1,1,1,4,0.4,0,4,4,3,107,0.783019,0.5,0,2,3,3,0
0,7,0,1,1,0,5,9,70,2,9,0,2,3,9,15,1.19,0,9,100,2,1,4,2,3,1.444444,0,6,1,1.333333,1,1,0.25,0,4,4,3,146,0.834483,0.5,0,2,3,3,0
0,4,0,1,1,0,5,5,47,2,5,0,0,1,5,4,1.74,0,5,100,2,1,5,2,4,1.8,0,3,1,1,1,0,0,0,4,4,3,83,0.731707,0.5,0,2,3,3,0
0,6,0,1,10,0,6,6,92,3,6,0,3,5,6,12,1.51,0,6,100,3,0,2,2,7,3.666667,1,4,1,1.333333,1,1,0.3,0,4,4,3,174,0.884393,0.5,0,2,3,3,0
0,1,7,1,0,0,12,7,107,1,7,0,0,1,0,0,7.13,0,7,0,3,1,5,1,8,2.285714,1,1,0,1,1,0,0,0,4,4,3,133,0.818182,0.5,0,2,3,4,0
0,1,0,1,0,0,9,1,33,1,1,0,0,1,1,0,4.12,0,1,0,3,1,1,1,2,2,2,0,0,1,1,0,0,0,4,4,3,48,0.510638,0.5,0,3,3,3,0
0,31,0,2,1,0,20,4,104,1,4,2,5,12,2,58,0.69,5,4,50,4,0,8,1,8,6.25,5,17,2,43.25,1,4,2.666667,0,4,4,3,280,0.838129,0.5,0,3,3,1,0
0,6,0,1,1,0,6,7,68,1,7,1,3,4,6,12,1.21,0,7,67,3,1,4,1,5,2.142857,1,6,1,1.285714,1,2,0.666667,0,4,4,3,140,0.81295,0.5,0,2,3,3,0
0,6,0,1,1,0,6,6,63,1,6,0,3,4,6,11,1.24,0,6,66,3,0,4,1,5,2.166667,1,6,1,1.333333,1,2,0.75,0,4,4,3,129,0.796875,0.5,0,2,3,3,0
4,15,0,2,1,0,9,7,84,1,7,1,4,7,2,42,0.65,0,7,77,4,0,8,1,9,4.571429,2,13,1,3.857143,1,2,1.111111,0,4,4,3,239,0.872881,0.5,0,2,3,3,0
2,13,0,1,6,1,8,16,165,6,16,5,1,10,9,77,0.73,1,15,100,8,1,12,2,7,3.5625,0,12,1,4.25,1,3,0.695652,0,4,4,3,435,0.819444,0.5,0,2,3,3,0
0,9,0,1,3,0,6,7,65,3,7,2,0,2,5,15,1.02,1,7,100,8,1,5,2,2,1.571429,0,8,2,1.142857,1,1,0.272727,0,10,10,4,910,0.780822,0.3,0,3,4,2,0
0,3,0,1,1,0,2,10,48,1,10,0,0,2,10,8,1.09,0,10,100,1,0,1,2,1,0.4,0,3,0,1.1,1,1,0.307692,0,2,2,2,0,0.311321,0.5,0,4,2,0,0
1,6,0,1,5,0,9,18,262,3,18,7,4,2,10,33,1.88,0,18,100,6,2,9,2,9,2.777778,1,13,0,1.166667,1,1,0.304348,0,2,2,2,0,0.920273,0.5,0,1,2,3,0
3,13,0,2,9,4,8,18,204,1,18,5,1,8,10,141,0.67,1,14,82,1,0,0,1,13,4.166667,2,10,2,3.055556,1,5,1.619048,0,2,2,2,0,0.985714,0.5,0,1,2,2,0
1,13,0,1,2,2,5,3,42,1,3,0,0,5,2,11,0.79,1,1,50,1,0,5,1,6,2.666667,0,8,1,2.666667,1,3,2,0,3,3,2,3,0.850467,0.666667,0,3,2,2,0
0,4,0,1,3,1,2,3,40,1,3,2,0,1,1,3,0.39,0,2,77,4,0,0,1,3,1.333333,0,2,1,1,1,1,0.166667,0,3,3,3,150,0.993333,0.333333,0,1,3,1,0
0,4,0,1,0,0,5,12,99,1,12,3,3,2,9,14,1.43,0,12,75,1,2,2,2,4,1.333333,0,4,1,1.25,1,4,0.6,0,1,1,1,0,1,1,0,1,1,0,0
0,4,0,1,1,0,4,4,39,1,4,0,0,1,4,5,1.86,0,4,100,8,0,2,1,3,0.75,0,3,1,1,1,0,0,0,2,2,2,0,0.727273,0.5,0,3,2,0,0
0,4,0,1,1,0,3,15,92,1,15,3,3,2,12,20,1.11,0,15,80,2,0,2,1,6,1.4,0,3,1,1.133333,1,1,0.277778,0,2,2,1,33,1,1,0,1,1,0,0
0,4,0,1,0,0,7,10,100,1,10,0,1,1,10,15,1.75,0,10,30,7,0,1,2,4,1.7,0,3,1,1,1,0,0,0,3,3,1,8,1,1,0,1,1,0,0
0,1,7,1,0,0,6,7,78,1,7,0,0,1,0,0,6,0,7,0,4,1,0,1,2,1.142857,1,1,1,1,1,0,0,0,2,2,1,2,1,1,0,1,1,0,0
0,8,0,1,1,0,5,3,39,1,3,0,0,2,3,6,1.34,0,3,100,8,0,4,1,3,1,0,8,2,1.333333,1,1,0.6,0,2,2,2,0,0.756757,0.5,0,3,2,0,0
0,1,1,1,0,0,6,1,35,1,1,0,0,1,0,0,7,0,1,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,0,0.651163,0.5,0,2,2,1,0
0,1,16,1,0,0,6,16,144,1,16,0,0,1,0,0,6.55,0,16,0,3,1,2,1,6,1.25,0,1,0,1,1,0,0,0,4,4,3,13,0.913043,0.5,0,2,3,1,0
0,1,3,1,0,0,4,3,33,1,3,0,0,1,0,0,4.71,0,3,0,3,1,1,1,1,1,1,0,0,1,1,0,0,0,2,2,2,0,0.666667,0.5,0,2,2,1,0
0,1,5,1,0,0,9,5,78,1,5,0,0,1,0,0,7.09,0,5,0,3,2,3,1,4,2.2,1,1,0,1,1,0,0,0,2,2,2,0,0.831579,0.5,0,2,2,1,0
0,4,0,1,1,0,4,4,40,1,4,0,0,1,4,5,1.74,0,4,100,8,0,3,1,3,0.75,0,4,2,1,1,0,0,0,3,3,3,2,0.735294,0.333333,0,3,3,0,0
0,7,0,1,1,0,4,4,42,1,4,1,0,2,3,8,1.27,0,4,100,8,0,5,1,3,0.75,0,8,2,1.25,1,1,0.5,0,5,5,4,5,0.903614,0.4,0,2,4,1,0
0,4,0,1,1,0,4,3,37,1,3,0,0,1,3,4,2.18,0,3,100,8,0,2,1,3,1,0,3,2,1,1,0,0,0,2,2,2,0,0.711864,0.5,0,3,2,0,0
0,4,0,1,1,0,8,9,107,1,9,0,2,2,9,14,2.1,0,9,70,7,1,3,1,6,3.111111,1,7,1,1,1,0,0,0,2,2,2,0,0.894737,0.5,0,2,2,1,0
0,5,0,1,6,0,8,17,191,1,17,5,3,4,12,36,1.61,0,17,91,6,3,7,3,11,2.529412,0,14,0,1.411765,1,2,0.421053,0,5,5,3,18,0.927954,0.6,0,1,3,2,0
