0,10,0,3,0,0,10,5,66,1,5,4,0,8,1,35,1.03,14,1,5,3,0,3,0,1,1,3,2.6,2,13,2,7,2.8,1,4,2.142857,0,1,1,1,34,20,0.986111,1,0,1,1,1,0
0,4,0,1,0,0,6,7,59,1,7,2,2,3,5,18,1.18,15,0,7,1,64,2,0,0,1,3,1.714286,1,9,1,4,1.428571,1,1,0.333333,0,1,1,1,21,14,1,1,0,1,1,0,0
0,6,0,1,0,0,7,6,58,1,6,2,2,6,4,21,1.14,15,1,6,2,41,1,1,0,2,7,4,2,9,2,7,2.166667,1,2,0.875,0,1,1,1,24,19,1,1,0,1,1,0,0
0,1,2,1,0,0,6,2,28,1,2,0,1,1,0,1,3.5,5,0,2,1,100,0,4,0,0,10,8.5,7,1,1,1,1,1,0,0,0,1,1,1,6,5,1,1,0,1,1,0,0
0,7,0,1,1,0,9,6,70,1,6,5,0,5,1,27,1.32,15,1,6,2,66,2,1,0,1,3,2.333333,1,12,1,5,2.166667,1,2,1,0,1,1,1,25,16,1,1,0,1,1,0,0
0,3,0,1,0,0,6,5,47,1,5,3,1,2,2,7,1.96,10,0,5,1,40,1,1,0,2,3,2,1,6,1,2,1.2,1,1,0.428571,0,1,1,1,11,7,1,1,0,1,1,0,0
0,3,0,1,0,0,6,3,36,1,3,0,1,1,3,3,2.57,5,0,3,1,0,1,0,0,2,4,2,1,2,1,1,1,1,0,0,0,1,1,1,7,4,1,1,0,1,1,0,0
0,8,0,1,0,0,7,3,39,1,3,2,0,5,1,16,1.44,6,1,3,3,0,3,0,0,1,3,1.666667,1,5,2,2,1.666667,1,1,0.8,0,2,2,2,10,7,1,0.5,0,1,2,0,1
0,9,0,1,0,0,10,3,47,1,3,2,0,3,1,19,1.57,6,1,3,2,0,3,0,1,1,3,2,1,4,2,2,1.666667,1,1,0.8,0,2,2,2,18,12,1,0.5,0,1,2,0,1
0,4,0,1,0,0,7,4,45,1,4,3,0,3,1,9,1.96,10,1,4,2,0,2,2,0,1,3,1.75,1,8,1,3,1.5,1,2,1,0,1,1,1,11,7,1,1,0,1,1,0,0
0,6,0,1,0,0,4,18,103,1,18,0,2,7,18,73,0.75,23,0,18,2,61,1,0,0,2,3,2.277778,1,11,0,7,2.111111,1,2,0.904762,0,2,2,2,37,20,0.992366,0.5,0,1,2,2,2
1,5,0,1,1,18,4,19,109,1,19,0,0,2,18,52,0.92,22,0,1,2,5,1,0,1,1,18,3.631579,0,2,1,2,1.894737,1,1,0.904762,0,1,1,1,27,9,1,1,0,1,1,0,0
0,1,17,1,0,0,4,17,84,1,17,0,0,1,0,0,3.11,20,0,17,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,25,25,1,1,0,1,1,0,0
1,16,0,1,2,2,4,13,74,2,13,0,5,11,12,157,0.3,50,2,11,4,84,1,0,0,2,6,3.538462,1,18,1,25,7.384615,1,4,1.75,0,2,2,2,92,74,0.411444,0.5,0,3,2,2,0
1,2,0,1,3,5,0,6,16,1,6,0,0,1,5,8,0.47,11,0,1,1,100,1,0,7,1,4,3,0,6,1,1,1,1,3,0.333333,0,1,1,1,20,24,1,1,0,1,1,0,0
1,3,0,1,0,15,0,16,27,1,16,0,0,3,15,25,0.34,23,0,1,1,0,1,0,12,1,4,3,0,6,1,2,1.1875,1,1,0.277778,0,2,2,2,54,52,0.992248,0.5,0,1,2,1,1
1,11,0,3,0,1,0,2,22,1,2,0,0,6,1,14,0.79,7,1,1,4,0,1,0,1,1,1,0.5,0,8,1,6,3.5,1,3,2.25,0,1,1,1,11,10,0.807018,1,0,2,1,0,0
1,11,0,2,0,1,2,2,33,1,2,0,0,4,1,16,0.94,13,3,1,3,0,1,0,2,1,3,1.5,0,9,1,6,3.5,1,2,1.6,0,1,1,1,21,13,1,1,0,1,1,0,0
1,10,0,1,1,1,0,2,27,1,2,0,0,3,1,16,0.75,11,2,1,2,50,1,0,2,1,4,2,0,12,1,4,2.5,1,1,0.75,0,1,1,1,12,9,1,1,0,1,1,0,0
4,6,2,1,5,3,4,156,803,6,156,21,57,10,129,544,0.77,232,0,153,2,97,1,2,58,8,59,4.75,0,22,0,192,3.634615,1,6,0.445122,0,11,11,3,722,742,0.57253,0.545455,0,3,3,1,2
0,9,0,2,0,0,4,6,64,1,6,1,4,5,5,37,0.89,20,0,6,2,41,1,0,7,3,7,3.833333,1,9,1,5,2.166667,1,2,1.125,0,2,2,1,27,34,0.685897,1,0,3,1,0,1
1,4,0,1,5,1,2,81,247,2,81,7,29,7,73,222,0.54,120,0,80,1,97,2,3,18,6,111,6.703704,0,38,1,16,1.62963,1,3,0.238095,0,10,10,3,268,223,0.595874,0.5,0,3,3,2,1
1,3,0,1,4,0,4,9,60,1,9,0,6,1,8,30,0.94,24,0,9,1,96,1,0,0,2,1,0.333333,0,3,1,1,1,1,0,0,0,4,4,2,32,31,0.695946,0.75,0,3,2,0,0
0,1,1,1,0,0,0,1,16,1,1,0,0,1,0,0,3.2,2,0,1,1,0,0,5,1,0,2,2,2,0,0,1,1,1,0,0,0,1,1,1,1,2,0.391304,1,0,3,1,0,0
1,15,0,2,0,0,0,10,28,1,10,1,10,12,8,105,0.15,36,1,10,4,69,2,0,19,2,11,5.7,2,29,1,40,7,1,5,2.083333,0,2,2,1,42,39,0.704453,1,0,2,1,1,1
0,6,0,1,2,0,5,16,101,1,16,0,3,4,16,64,0.8,25,0,16,2,77,1,0,6,1,7,3.25,1,7,1,5,2,1,3,1.111111,0,7,7,2,340,88,0.797619,0.571429,0,2,2,0,2
5,12,2,1,1,0,4,52,276,5,52,10,21,17,35,406,0.42,102,0,52,3,89,1,3,27,4,19,4.807692,0,50,1,528,18.711538,1,6,1.051724,0,10,10,3,444,357,0.569082,0.5,0,3,3,2,4
0,6,0,1,0,0,4,17,116,1,17,7,7,10,10,65,0.82,31,0,17,2,78,2,2,13,3,13,3.470588,1,28,0,162,10.882353,1,2,0.578947,0,5,5,3,104,377,0.576389,0.6,0,2,3,2,0
0,5,0,1,0,0,11,15,200,1,15,1,6,3,14,43,2.22,18,0,15,1,80,1,2,2,3,10,3.533333,1,4,0,2,1.2,1,1,0.294118,0,3,3,2,311,3,0.980519,0.666667,0,1,2,1,0
1,25,0,2,0,3,8,4,54,1,4,0,0,14,3,83,0.41,22,3,1,6,0,1,0,13,1,13,5.75,0,27,1,14,6,1,4,2.666667,0,4,4,1,50,47,0.63285,1,0,2,1,1,1
2,9,0,1,0,0,0,9,25,1,9,0,10,4,7,56,0.22,23,0,9,2,72,2,0,9,2,11,5.333333,0,15,1,6,2.444444,1,2,1.272727,0,4,4,1,25,25,0.7375,1,0,2,1,1,1
1,3,0,1,2,0,2,17,60,1,17,0,7,2,16,32,0.75,20,0,17,1,81,1,0,0,2,12,5,1,7,1,2,1.058824,1,1,0.157895,0,2,2,1,21,25,0.68125,1,0,4,1,1,0
3,8,0,2,0,0,2,14,82,2,14,3,9,7,8,69,0.61,32,0,14,2,76,1,0,6,3,9,2.928571,0,8,0,6,2.071429,1,3,1,0,5,5,2,70,74,0.662651,0.8,0,2,2,1,0
0,5,0,1,0,0,8,2,60,1,2,1,0,1,1,4,3.16,8,0,2,1,0,2,0,3,2,8,4,0,3,2,1,1,1,0,0,0,3,3,2,24,26,0.563218,0.666667,0,3,2,0,0
0,3,0,1,0,0,10,4,101,1,4,1,0,1,3,4,4.59,12,0,4,1,0,3,0,2,2,6,3.25,1,3,1,1,1,1,0,0,0,2,2,1,42,52,0.57037,1,0,3,1,0,0
0,3,0,1,0,0,3,38,191,1,38,0,1,2,38,46,1.25,43,0,38,1,13,1,0,0,2,4,1.473684,0,2,0,2,1.105263,1,1,0.15,0,3,3,1,340,308,0.888889,1,0,2,1,1,0
0,6,4,1,1,0,9,101,1031,5,101,20,21,13,77,398,1.46,150,0,101,2,94,1,1,50,6,28,4.118812,0,40,0,144,3.980198,1,4,0.476636,0,12,12,3,799,814,0.676907,0.416667,0,2,3,2,1
0,7,12,1,1,0,0,17,29,1,17,1,5,7,4,70,0.21,32,0,17,2,75,1,0,11,2,9,3.058824,1,12,1,8,2.352941,1,4,1.263158,0,5,5,2,56,53,0.562189,0.6,0,2,2,2,0
0,8,0,2,0,0,8,2,42,1,2,1,3,3,1,11,1.4,6,0,2,2,0,3,0,4,1,5,4,3,8,3,3,2,1,1,0.75,0,2,2,2,20,31,0.948718,0.5,0,2,2,0,0
0,3,0,1,0,0,13,6,152,1,6,1,0,1,5,6,5.07,16,0,6,1,0,3,0,2,2,7,3.333333,1,3,1,1,1,1,0,0,0,2,2,1,3,9,0.909091,1,0,2,1,1,0
0,3,0,1,0,0,4,38,192,1,38,0,1,2,38,46,1.26,42,0,38,1,10,1,0,0,2,5,1.631579,0,2,1,2,1.105263,1,1,0.15,0,3,3,1,341,310,0.893782,1,0,2,1,1,0
0,4,0,1,0,0,9,3,115,1,3,1,0,1,2,5,5.23,10,0,3,1,0,2,0,3,2,12,4,0,3,2,1,1,1,0,0,0,3,3,2,5,6,0.863946,0.666667,0,3,2,0,0
0,3,0,1,0,0,0,5,35,1,5,1,0,1,4,7,1.13,8,0,5,1,0,2,0,4,4,4,1.8,1,5,2,1,1,1,0,0,0,1,1,1,1,2,0.72973,1,0,3,1,1,0
0,3,0,1,0,0,0,12,21,1,12,1,0,1,11,12,0.43,16,0,12,1,0,3,1,4,4,5,2,0,3,1,1,1,1,0,0,0,2,2,1,4,5,0.883721,1,0,2,1,0,0
0,3,0,1,0,0,0,9,57,1,9,1,0,2,8,10,1.39,16,0,9,1,0,2,0,5,5,5,0.555556,0,2,0,2,1.111111,1,1,0.272727,0,1,1,1,1,2,0.842105,1,0,3,1,0,0
0,9,0,1,2,0,0,19,35,1,19,7,6,10,12,135,0.16,40,0,19,2,86,2,0,24,1,12,5.684211,4,24,1,82,6.052632,1,3,1.090909,0,8,8,2,140,121,0.553333,0.75,0,3,2,1,2
1,7,0,2,20,15,0,16,19,1,16,0,0,7,15,93,0.13,21,0,1,3,93,1,0,2,1,14,5.875,0,6,1,5,2.375,1,3,1.388889,0,5,5,2,72,63,0.563158,0.8,0,2,2,2,0
0,3,0,1,1,0,1,6,30,1,6,0,3,1,6,9,1.03,10,0,6,1,75,2,2,2,1,6,2.333333,0,4,1,1,1,1,0,0,0,2,2,1,3,4,0.753623,1,0,3,1,0,0
0,9,0,1,1,0,0,7,27,1,7,2,7,5,5,43,0.29,13,0,7,2,73,1,0,12,3,11,5,3,10,1,5,2.428571,1,3,1.666667,0,3,3,1,23,28,0.651515,1,0,3,1,0,0
0,1,1,1,0,0,0,1,21,1,1,0,0,1,0,0,5.25,2,0,1,1,0,0,3,1,0,1,1,1,0,0,1,1,1,0,0,0,2,2,1,2,3,0.407407,1,0,3,1,0,0
0,3,0,1,1,0,1,3,24,1,3,0,1,1,3,5,1.41,7,0,3,1,66,3,0,3,1,5,2,0,4,1,1,1,1,0,0,0,3,3,2,3,4,0.625,0.666667,0,3,2,0,0
0,3,0,1,1,0,0,2,21,1,2,0,0,1,2,3,1.75,6,0,2,1,100,3,0,3,1,5,2.5,0,2,1,1,1,1,0,0,0,1,1,1,1,2,0.564103,1,0,3,1,0,0
0,3,0,1,1,0,0,6,25,1,6,0,3,1,6,9,0.86,10,0,6,1,75,2,2,2,1,6,1.833333,0,4,1,1,1,1,0,0,0,2,2,1,3,4,0.859375,1,0,2,1,0,0
0,9,0,1,1,0,0,7,22,1,7,2,7,5,5,43,0.24,13,0,7,2,73,1,0,12,3,8,4,2,10,1,5,2.428571,1,3,1.666667,0,3,3,1,19,22,0.80315,1,0,2,1,0,1
0,1,1,1,0,0,0,1,21,1,1,0,0,1,0,0,5.25,2,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,2,2,1,2,3,0.703704,1,0,2,1,0,0
0,3,0,1,1,0,1,3,24,1,3,0,1,1,3,5,1.41,7,0,3,1,66,3,0,3,1,5,2,0,4,1,1,1,1,0,0,0,3,3,2,3,4,0.833333,0.666667,0,2,2,0,0
0,3,0,1,1,0,0,2,21,1,2,0,0,1,2,3,1.75,6,0,2,1,100,3,0,3,1,5,2.5,0,2,1,1,1,1,0,0,0,1,1,1,1,2,0.820513,1,0,2,1,0,0
1,13,0,1,1,0,0,4,17,1,4,0,4,5,3,38,0.24,15,1,4,3,50,1,0,12,2,7,6.5,6,10,5,6,3.5,1,2,1.5,0,4,4,2,38,22,0.528846,0.75,0,3,2,0,0
0,3,0,1,1,0,0,2,22,1,2,0,0,1,2,3,2,5,0,2,1,100,2,0,0,1,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1,2,0.578947,1,0,3,1,0,0
0,4,0,1,0,0,1,12,44,1,12,1,5,3,11,25,0.76,13,0,12,1,76,1,0,2,1,5,2,1,5,1,3,1.25,1,2,0.6,0,1,1,1,1,1,0.991228,1,0,1,1,1,0
0,4,0,1,0,0,0,5,21,1,5,0,3,2,5,10,0.64,10,0,5,1,53,1,0,3,1,4,2.6,1,4,1,2,1.2,1,1,0.428571,0,2,2,1,7,9,0.890625,1,0,2,1,0,0
0,1,2,1,0,0,0,2,21,1,2,0,0,1,0,0,1.91,6,0,2,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,2,2,1,5,4,0.868421,1,0,2,1,0,0
1,7,0,1,0,0,0,6,24,1,6,1,1,3,4,28,0.42,18,1,6,2,50,1,0,4,2,4,3,2,15,1,4,1.666667,1,1,0.5,0,2,2,1,20,19,0.795918,1,0,2,1,0,0
0,1,6,1,0,0,2,6,39,1,6,0,0,1,0,0,2.79,11,0,6,1,0,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,2,2,1,6,5,0.90625,1,0,2,1,0,0
0,1,37,1,0,0,5,37,220,1,37,0,0,1,0,0,4,41,0,37,1,0,2,6,14,2,14,4.72973,2,1,0,1,1,1,6,0.15,0,7,7,2,161,98,0.405063,0.571429,0,3,2,1,1
0,6,0,1,0,0,0,27,22,1,27,2,1,2,25,105,0.11,29,0,27,2,88,2,0,16,1,24,4.259259,1,5,1,2,1.851852,1,1,0.862069,0,2,2,1,127,129,0.536,1,0,2,1,1,0
1,4,0,1,1,5,5,6,53,1,6,0,0,3,5,15,1.43,11,0,1,2,83,1,0,4,1,37,8.5,0,5,1,4,1.666667,1,1,0.5,0,4,4,1,26,19,0.653465,1,0,2,1,1,0
0,1,1,1,0,0,0,1,21,1,1,0,0,1,0,0,4.2,2,0,1,1,0,0,4,1,0,2,2,2,1,1,1,1,1,0,0,0,2,2,1,2,3,0.928571,1,0,2,1,0,0
0,3,0,1,0,0,0,52,22,1,52,0,1,2,52,54,0.12,55,0,52,1,0,1,10,25,2,11,2.807692,1,3,1,2,1.019231,1,1,0.055556,0,7,7,2,193,176,0.387833,0.571429,0,3,2,1,1
0,1,1,1,0,0,4,1,25,1,1,0,0,1,0,0,6.25,3,0,1,1,0,0,7,1,0,1,1,1,1,1,1,1,1,0,0,0,2,2,1,2,3,0.75,1,0,2,1,0,0
0,3,0,1,0,0,0,2,21,1,2,0,0,1,2,3,2.1,4,0,2,1,0,2,3,0,2,1,0.5,0,2,2,1,1,1,0,0,0,1,1,1,1,2,0.8,1,0,2,1,0,0
0,6,0,1,2,1,3,6,38,1,6,0,2,5,6,23,0.76,11,0,5,2,54,1,0,1,1,12,6.833333,2,6,1,3,1.5,1,2,0.875,0,3,3,1,50,45,0.545455,1,0,3,1,1,0
1,6,0,1,5,0,2,155,377,5,155,30,55,12,124,645,0.32,206,0,155,2,98,1,2,62,2,103,6.303226,0,28,0,81,3.329032,1,6,0.714286,0,21,21,3,662,583,0.54386,0.571429,1,3,2,2,10
0,1,1,1,0,0,0,1,22,1,1,0,0,1,0,0,5.5,2,0,1,1,0,0,4,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,2,2,0.714286,1,0,2,1,0,0
0,3,0,1,1,0,0,4,22,1,4,0,0,1,4,6,1.29,7,0,4,1,100,2,0,0,1,48,12.75,0,2,1,1,1,1,0,0,0,2,2,1,18,18,1,1,0,1,1,0,0
0,11,0,1,0,0,3,4,41,1,4,0,0,4,4,30,0.8,7,0,4,3,0,2,0,5,1,4,3.5,2,7,2,4,2.75,1,3,2.166667,0,1,1,1,21,23,0.555556,1,0,3,1,1,0
0,1,15,1,0,0,3,15,66,1,15,0,0,1,0,0,2.87,19,0,15,1,0,1,1,4,1,9,2,0,1,0,1,1,1,0,0,0,3,3,1,23,26,0.648148,1,0,2,1,2,0
0,3,0,1,0,0,0,43,61,1,43,1,20,3,42,54,0.35,47,0,43,1,95,1,0,12,1,18,5.27907,1,7,1,2,1.046512,1,1,0.088889,0,5,5,2,68,59,0.701068,0.8,0,3,2,1,0
0,1,2,1,0,0,3,2,28,1,2,0,0,1,0,0,3.5,4,0,2,1,0,1,1,2,1,6,3.5,1,1,1,1,1,1,0,0,0,2,2,1,3,4,0.65,1,0,2,1,1,0
0,3,0,1,0,0,3,10,51,1,10,0,5,1,10,10,1.24,13,0,10,1,80,1,0,4,1,3,2,1,1,1,1,1,1,0,0,0,2,2,1,31,29,0.704762,1,0,2,1,0,0
0,20,0,1,0,0,0,1,23,1,1,0,0,5,1,15,0.79,8,3,1,5,0,1,0,4,2,2,2,2,13,13,8,8,8,2,2,2,2,2,1,16,17,0.616667,1,0,2,1,1,0
0,3,0,1,0,0,0,2,21,1,2,0,1,1,2,3,1.62,5,0,2,1,0,2,0,1,1,1,1,1,3,1,1,1,1,0,0,0,2,2,1,3,4,0.923077,1,0,2,1,0,0
0,2,0,1,0,0,0,51,21,1,51,0,0,2,51,24,0.14,79,0,51,1,0,1,0,25,2,1,0.058824,0,2,0,2,1.019608,1,1,0.056604,0,6,6,2,49,39,0.647059,0.666667,0,3,2,0,1
0,3,0,1,0,0,0,52,22,1,52,0,1,2,52,54,0.12,56,0,52,1,7,1,1,26,2,1,0.980769,0,2,1,2,1.019231,1,1,0.055556,0,6,6,2,51,29,0.43609,0.666667,0,3,2,1,1
0,5,0,1,1,0,5,25,154,1,25,4,2,6,21,89,0.84,28,0,25,1,89,3,0,25,1,19,3.24,0,11,1,5,1.44,1,4,0.821429,0,4,4,2,108,106,0.728767,0.5,0,2,2,1,2
1,8,0,1,1,0,1,24,53,4,24,4,14,5,19,118,0.24,28,0,24,2,83,1,0,20,3,12,3.125,0,24,0,7,1.833333,1,3,0.689655,0,6,6,2,192,212,0.54,0.833333,0,3,2,0,0
0,4,0,1,0,0,1,2,24,1,2,0,1,1,2,4,2,6,0,2,1,0,2,1,0,1,2,2,2,5,2,1,1,1,0,0,0,1,1,1,6,6,0.714286,1,0,2,1,0,0
0,3,0,1,0,2,0,43,37,1,43,1,3,2,42,82,0.19,50,0,41,1,68,1,0,21,2,11,1.744186,0,18,0,2,1.046512,1,5,0.195652,0,9,9,3,110,57,0.353791,0.444444,0,3,3,1,2
0,1,36,1,0,0,1,37,81,1,37,0,0,1,1,0,1.93,41,0,37,1,0,1,1,0,1,3,0.594595,0,1,0,1,1,1,0,0,0,5,5,3,90,52,0.670732,0.4,0,3,3,1,2
0,3,0,1,0,0,2,13,44,1,13,0,1,1,13,13,1,18,0,13,1,0,1,0,3,2,2,1.076923,1,4,1,1,1,1,0,0,0,2,2,1,13,16,0.783019,1,0,2,1,1,0
0,1,9,1,0,0,3,9,49,1,9,0,0,1,0,0,3.77,11,0,9,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,2,2,1,10,11,0.726027,1,0,2,1,1,0
0,3,0,1,0,0,2,12,40,1,12,0,1,1,12,12,0.95,17,0,12,1,16,1,0,5,2,3,1.083333,0,4,1,1,1,1,0,0,0,2,2,1,15,17,0.636364,1,0,3,1,0,0
0,1,6,1,0,0,4,6,40,1,6,0,0,1,0,0,4,9,0,6,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,2,2,1,7,8,0.474576,1,0,3,1,0,0
0,6,0,1,1,0,0,24,25,1,24,0,2,6,24,102,0.13,47,0,24,2,65,1,2,17,2,7,2,0,25,1,5,1.625,1,4,0.923077,0,6,6,2,111,105,0.607407,0.666667,0,3,2,1,4
0,1,21,1,0,0,3,21,99,1,21,0,0,1,0,0,3.3,25,0,21,1,0,0,3,0,0,4,0.47619,0,1,0,1,1,1,0,0,0,4,4,2,81,56,0.844156,0.75,0,3,2,1,4
0,4,0,1,0,0,4,6,44,1,6,0,2,1,6,14,1.19,10,0,6,1,41,2,0,6,2,4,2,0,6,1,1,1,1,0,0,0,2,2,1,19,16,0.483516,1,0,3,1,0,0
0,1,4,1,0,0,4,4,38,1,4,0,0,1,0,0,3.8,5,0,4,1,0,1,2,0,1,0,0,0,1,0,1,1,1,0,0,0,3,3,1,9,11,0.490566,1,0,3,1,0,0
0,3,0,1,0,0,0,3,16,1,3,0,1,1,3,3,1.14,6,0,3,1,0,1,0,1,2,2,1.333333,1,2,1,1,1,1,0,0,0,1,1,1,1,2,0.805556,1,0,2,1,0,0
0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,4,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0.652174,1,0,2,1,0,0
0,3,0,1,0,0,3,12,65,1,12,0,2,1,12,20,1.18,16,0,12,1,66,2,0,6,2,4,1,0,7,1,1,1,1,0,0,0,3,3,2,27,29,0.573529,0.666667,0,3,2,0,0
0,3,0,1,0,0,0,3,16,1,3,0,1,1,3,3,1.14,6,0,3,1,0,1,0,1,2,2,1.333333,1,2,1,1,1,1,0,0,0,1,1,1,1,2,0.805556,1,0,2,1,0,0
0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,4,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0.652174,1,0,2,1,0,0
0,4,0,1,0,0,0,5,16,1,5,3,1,1,2,13,0.4,9,0,5,1,0,3,0,10,1,6,3.6,2,4,2,1,1,1,0,0,0,2,2,2,9,9,0.538462,0.5,0,2,2,2,0
0,10,0,1,1,0,0,36,24,2,36,23,16,8,13,259,0.06,44,0,36,2,88,2,0,38,2,17,5.083333,0,21,1,14,2.916667,1,5,1.076923,0,8,8,2,316,327,0.654,0.625,0,3,2,1,2
0,4,0,1,0,0,0,5,16,1,5,3,1,1,2,13,0.4,10,0,5,1,0,3,0,10,1,6,3.6,2,4,2,1,1,1,0,0,0,2,2,2,11,11,0.545455,0.5,0,2,2,2,0
0,4,0,1,0,0,0,5,16,1,5,3,1,1,2,13,0.4,10,0,5,1,0,3,0,10,1,6,3.6,2,4,2,1,1,1,0,0,0,2,2,2,9,9,0.515152,0.5,0,3,2,1,0
0,4,0,1,0,0,0,5,16,1,5,3,1,1,2,13,0.4,10,0,5,1,0,3,0,10,1,6,3.6,2,4,2,1,1,1,0,0,0,2,2,2,9,9,0.530303,0.5,0,2,2,2,0
0,10,0,1,1,0,0,8,30,1,8,4,5,3,4,54,0.29,15,0,8,2,70,2,0,10,1,8,4.125,0,10,0,3,2.125,1,2,1.3,0,5,5,1,51,59,0.546667,1,0,2,1,1,0
0,3,0,1,1,1,0,4,22,1,4,2,2,2,2,7,0.76,11,0,3,1,58,2,0,5,1,5,2.25,0,5,1,1,1,1,0,0,0,2,2,1,7,8,0.645161,1,0,2,1,1,0
4,7,0,1,2,5,2,33,113,2,33,2,13,12,27,148,0.41,37,0,28,2,90,1,0,1,2,21,3.30303,1,11,1,30,2.939394,1,4,0.888889,0,3,3,2,130,146,0.587678,0.666667,0,3,2,1,2
