6,1,1,5,1,0,2,0,18.0,2.0,10,2,0,0.0,2,9.0,2.0,0
2,1,1,1,3,0,6,0,13.0,3.0,9,0,0,6.0,3,8.0,2.0,0
10,2,3,7,325,0,9,2,267.0,26.0,58,8,0,1.0,20,156.0,67.0,0
3,2,0,3,28,0,2,0,28.0,8.0,33,0,0,2.0,8,18.0,8.0,0
2,4,0,2,1,0,0,10,36.0,2.0,24,0,0,0.0,1,14.0,12.0,0
3,2,2,1,3,0,1,1,13.0,3.0,13,1,0,0.0,3,6.0,3.0,0
5,3,2,3,1,0,1,1,15.0,2.0,16,0,0,0.0,1,8.0,4.0,0
6,2,1,5,3,0,2,0,17.0,3.0,15,1,0,0.0,3,12.0,4.0,0
3,2,2,1,15,0,2,0,30.0,6.0,15,2,0,0.0,6,13.0,9.0,0
153,1,138,16,1225,6,5,0,214.0,50.0,9,3,1,0.0,39,124.0,48.0,3
9,1,0,9,1,0,0,0,78.0,2.0,9,0,0,0.0,2,43.0,13.0,0
4,1,1,3,190,0,19,26,604.0,20.0,9,2,14,7.0,5,103.0,217.0,0
3,3,1,2,3,0,7,1,45.0,3.0,16,4,1,0.0,2,17.0,10.0,1
3,2,1,2,6,0,5,13,9.0,4.0,35,2,0,3.0,3,9.0,3.0,0
3,2,0,3,3,0,0,2,10.0,3.0,39,0,0,0.0,2,6.0,3.0,0
11,1,10,1,15,0,3,0,23.0,6.0,9,3,1,0.0,5,12.0,6.0,0
5,2,2,3,36,2,4,0,63.0,9.0,13,4,0,0.0,9,24.0,15.0,0
0,1,0,0,6,0,8,0,13.0,4.0,9,0,0,8.0,4,5.0,4.0,0
13,1,10,3,3,9,3,0,29.0,3.0,9,0,0,1.0,3,12.0,8.0,1
14,2,0,14,45,0,3,1,229.0,10.0,16,2,1,1.0,2,53.0,43.0,0
2,1,0,2,1,0,3,0,19.0,2.0,18,0,0,3.0,1,7.0,6.0,0
2,1,2,0,6,1,0,0,0.0,4.0,9,0,0,0.0,0,4.0,0.0,0
50,1,50,0,15,33,1,0,12.0,6.0,9,1,0,0.0,4,9.0,4.0,1
12,1,1,11,1,0,5,0,58.0,2.0,10,1,0,4.0,2,29.0,10.0,0
3,1,1,2,1,0,0,0,10.0,2.0,10,0,0,0.0,2,6.0,1.0,0
1,2,0,1,561,0,4,6,1501.0,34.0,35,4,33,0.0,1,137.0,262.0,0
8,1,6,2,1,0,9,0,115.0,2.0,9,4,0,0.0,2,7.0,20.0,0
6,1,1,5,1,0,6,0,51.0,2.0,9,3,0,0.0,2,19.0,10.0,0
5,4,2,3,1,0,0,5,28.0,2.0,27,0,0,0.0,0,9.0,7.0,0
1,2,1,0,1,3,4,2,6.0,2.0,27,3,0,0.0,2,2.0,2.0,5
6,1,2,4,3,0,1,0,31.0,3.0,9,1,0,0.0,3,19.0,4.0,0
5,3,1,4,1,0,1,0,19.0,2.0,12,0,0,1.0,2,8.0,2.0,0
16,2,5,14,276,0,4,2,174.0,24.0,58,4,0,0.0,19,123.0,64.0,1
1,2,0,1,66,0,13,6,866.0,12.0,35,13,11,0.0,1,92.0,155.0,0
5,1,4,1,6,1,2,0,43.0,4.0,9,2,0,0.0,3,18.0,8.0,0
4,2,1,3,10,0,8,1,30.0,5.0,11,0,0,8.0,0,11.0,6.0,0
1,1,1,0,1,3,0,0,0.0,2.0,9,0,0,0.0,0,2.0,0.0,0
2,1,2,0,1,0,4,0,12.0,2.0,9,0,0,4.0,0,2.0,2.0,0
12,2,10,2,10,0,1,0,20.0,5.0,29,1,0,0.0,4,14.0,8.0,0
26,1,26,0,6,4,0,0,0.0,4.0,9,0,0,0.0,4,4.0,0.0,0
9,2,1,8,91,0,5,2,102.0,14.0,27,0,0,0.0,14,63.0,21.0,0
20,1,12,10,45,0,1,0,214.0,10.0,9,0,0,1.0,10,105.0,46.0,0
74,1,72,2,45,0,2,0,37.0,10.0,18,0,1,2.0,7,18.0,16.0,0
12,1,0,12,6,0,0,0,206.0,4.0,9,0,1,0.0,3,78.0,47.0,0
4,1,1,3,3,0,5,0,87.0,3.0,27,0,0,3.0,2,28.0,24.0,0
3,3,1,2,1,0,0,1,12.0,2.0,45,0,0,0.0,2,9.0,2.0,0
2,1,0,2,0,0,6,0,18.0,1.0,9,0,0,6.0,1,5.0,2.0,0
2,3,1,1,15,0,0,0,10.0,6.0,17,0,0,0.0,6,10.0,6.0,0
3,2,2,2,21,0,7,0,42.0,7.0,13,0,0,7.0,5,12.0,10.0,0
29,1,28,1,55,1,3,0,63.0,11.0,18,3,0,0.0,9,32.0,18.0,0
13,1,1,12,6,0,5,0,163.0,4.0,9,4,0,1.0,2,43.0,27.0,0
6,2,1,6,91,0,12,0,166.0,14.0,16,12,5,0.0,9,63.0,50.0,1
8,1,5,3,78,0,4,0,128.0,13.0,9,4,5,0.0,8,52.0,31.0,0
6,3,1,5,10,0,4,0,34.0,5.0,24,4,0,0.0,4,18.0,8.0,0
2,2,1,1,3,0,3,0,39.0,3.0,39,3,0,0.0,3,8.0,5.0,0
2,3,1,1,1,0,9,1,27.0,2.0,16,7,0,0.0,2,7.0,6.0,0
8,1,5,3,3,0,5,0,90.0,3.0,27,0,0,3.0,2,29.0,24.0,0
6,1,6,0,0,0,0,0,0.0,1.0,27,0,0,0.0,1,1.0,0.0,0
15,1,3,13,496,0,40,39,574.0,32.0,9,19,11,21.0,17,177.0,179.0,0
4,1,1,3,15,0,2,0,18.0,6.0,9,2,1,0.0,5,12.0,7.0,0
4,2,0,4,3,0,3,0,15.0,3.0,15,2,0,0.0,3,10.0,3.0,0
29,1,27,2,78,4,2,0,22.0,13.0,18,2,0,0.0,13,17.0,7.0,1
7,1,6,1,10,0,3,0,20.0,5.0,11,3,0,0.0,5,6.0,6.0,0
3,1,1,2,28,1,3,0,50.0,8.0,15,3,0,0.0,7,18.0,15.0,0
0,1,0,0,0,0,5,0,0.0,0.0,9,0,0,1.0,0,0.0,0.0,0
0,3,0,0,15,0,0,2,18.0,6.0,55,0,0,0.0,6,6.0,6.0,0
3,2,1,2,28,0,7,0,58.0,8.0,17,7,0,0.0,0,17.0,10.0,0
3,2,0,3,3,0,27,0,25.0,3.0,15,27,1,0.0,2,11.0,5.0,0
5,3,1,4,1,0,1,0,19.0,2.0,12,0,0,1.0,2,13.0,4.0,0
9,2,1,8,78,2,3,0,88.0,13.0,39,3,0,0.0,12,44.0,28.0,0
4,2,2,2,6,0,5,0,59.0,4.0,15,4,0,0.0,4,19.0,21.0,0
3,4,0,3,1,0,1,3,10.0,2.0,22,1,0,0.0,2,5.0,4.0,0
10,2,1,10,21,1,7,0,97.0,7.0,24,0,0,0.0,7,50.0,12.0,0
6,3,2,4,66,0,11,0,135.0,12.0,24,11,7,0.0,4,51.0,36.0,0
4,3,0,4,10,0,1,0,43.0,5.0,31,1,0,0.0,5,13.0,8.0,0
4,4,1,3,3,0,0,1,13.0,3.0,54,0,0,0.0,2,6.0,5.0,0
2,1,0,2,1,0,0,0,21.0,2.0,9,0,0,0.0,2,7.0,5.0,0
6,1,1,6,1,0,1,2,23.0,2.0,31,0,0,1.0,1,11.0,2.0,0
1,2,0,1,136,0,17,6,1131.0,17.0,35,17,16,0.0,1,127.0,206.0,0
6,1,5,1,66,0,5,0,51.0,12.0,9,4,0,1.0,9,16.0,18.0,0
1,1,0,1,1,0,0,0,4.0,2.0,9,0,1,0.0,1,3.0,2.0,0
4,2,3,1,10,0,4,0,19.0,5.0,15,4,0,0.0,5,9.0,5.0,0
7,2,5,2,78,4,6,0,131.0,13.0,33,4,2,0.0,8,36.0,30.0,0
18,1,14,4,78,0,9,0,107.0,13.0,9,2,2,0.0,9,52.0,32.0,1
8,1,1,7,105,0,13,0,154.0,15.0,9,13,5,0.0,5,55.0,39.0,1
3,1,3,0,153,0,8,0,51.0,18.0,9,8,0,0.0,18,20.0,17.0,0
11,2,4,7,253,0,14,2,240.0,23.0,39,13,8,1.0,14,89.0,72.0,0
2,2,1,1,10,0,2,0,13.0,5.0,13,0,0,2.0,3,6.0,5.0,0
4,2,0,4,21,0,2,1,53.0,7.0,15,0,0,2.0,4,33.0,9.0,0
4,2,2,3,15,0,7,0,62.0,6.0,11,6,2,0.0,4,13.0,10.0,0
2,2,0,2,1,0,0,0,7.0,2.0,15,0,0,0.0,2,4.0,2.0,0
8,2,1,7,91,0,5,2,102.0,14.0,27,0,0,0.0,14,64.0,21.0,0
5,1,1,4,21,1,16,0,132.0,7.0,10,2,2,12.0,3,46.0,23.0,0
8,1,0,8,6,0,5,0,154.0,4.0,9,3,3,0.0,1,62.0,18.0,0
1,1,1,0,15,1,0,0,3.0,6.0,9,0,0,0.0,0,7.0,1.0,0
26,1,13,14,28,0,0,0,167.0,8.0,9,0,2,0.0,6,56.0,25.0,0
3,3,0,3,6,0,7,1,56.0,4.0,16,6,1,0.0,2,17.0,14.0,0
5,3,1,4,36,0,8,0,98.0,9.0,17,6,1,0.0,7,41.0,31.0,0
8,2,2,6,10,0,1,1,53.0,5.0,13,1,1,0.0,3,28.0,14.0,0
8,1,2,6,55,0,4,0,50.0,11.0,9,4,0,0.0,10,39.0,16.0,0
2,1,1,1,1,0,3,0,6.0,2.0,10,3,0,0.0,2,4.0,2.0,0
1,2,0,1,28,0,4,0,58.0,8.0,24,3,0,0.0,7,18.0,14.0,0
2,2,2,0,1,0,1,0,9.0,2.0,19,0,0,1.0,2,5.0,4.0,0
3,2,1,2,6,0,1,0,10.0,4.0,21,1,0,0.0,4,6.0,3.0,0
20,1,5,17,136,0,8,0,226.0,17.0,18,8,0,0.0,10,128.0,43.0,0
0,1,0,0,0,0,0,0,3.0,1.0,28,0,0,0.0,1,1.0,1.0,0
6,1,6,0,6,6,1,0,6.0,4.0,9,0,0,0.0,4,4.0,2.0,0
8,1,0,8,0,0,0,0,35.0,1.0,9,0,0,0.0,1,18.0,1.0,0
1,1,1,0,15,2,0,0,0.0,6.0,9,0,0,0.0,0,6.0,0.0,0
11,1,1,10,1,0,1,0,37.0,2.0,10,0,0,1.0,2,22.0,4.0,0
5,2,2,3,45,0,6,0,64.0,10.0,16,0,0,0.0,10,23.0,16.0,0
5,1,2,3,6,0,5,0,57.0,4.0,27,0,0,1.0,2,26.0,17.0,0
6,1,6,0,3,1,3,0,11.0,3.0,18,1,0,2.0,3,3.0,3.0,0
7,1,2,5,6,0,1,0,77.0,4.0,12,0,0,1.0,4,45.0,21.0,0
6,1,1,5,190,0,16,0,256.0,20.0,9,0,0,4.0,15,38.0,47.0,0
2,1,2,0,6,2,0,0,0.0,4.0,9,0,0,0.0,2,4.0,0.0,0
2,1,2,0,1,1,0,0,0.0,2.0,9,0,0,0.0,0,2.0,0.0,0
20,1,2,18,903,0,31,26,583.0,43.0,9,17,9,14.0,22,221.0,174.0,0
4,2,1,3,21,0,1,2,35.0,7.0,35,1,0,0.0,7,15.0,9.0,0
2,1,1,1,0,0,3,0,225.0,1.0,9,0,0,3.0,1,2.0,79.0,0
4,1,2,2,6,0,5,0,26.0,4.0,9,0,0,5.0,4,10.0,10.0,0
8,2,0,8,0,0,0,3,49.0,1.0,23,0,0,0.0,0,24.0,9.0,0
1,2,0,1,78,0,18,6,877.0,13.0,35,18,12,0.0,1,85.0,140.0,0
7,1,3,4,45,0,7,0,77.0,10.0,12,7,1,0.0,9,29.0,19.0,0
6,3,2,4,15,0,1,2,27.0,6.0,51,1,0,0.0,5,17.0,10.0,0
14,3,11,3,15,0,0,16,49.0,6.0,104,0,0,0.0,6,13.0,17.0,1
1,2,0,1,861,0,34,6,2864.0,42.0,35,34,41,0.0,1,312.0,479.0,0
19,4,18,1,1,0,0,1,6.0,2.0,21,0,0,0.0,1,3.0,2.0,0
4,1,0,4,1,0,0,0,32.0,2.0,9,0,1,0.0,1,14.0,3.0,0
6,1,1,5,1,0,5,0,22.0,2.0,10,1,0,4.0,2,16.0,3.0,0
1,1,1,0,6,1,0,0,0.0,4.0,9,0,0,0.0,0,4.0,0.0,0
6,1,3,3,10,0,6,0,44.0,5.0,9,2,0,4.0,0,14.0,12.0,0
18,2,2,16,15,0,7,0,141.0,6.0,39,0,1,7.0,5,68.0,24.0,0
4,1,4,0,21,0,5,0,29.0,7.0,9,0,0,5.0,6,7.0,7.0,0
3,2,1,3,10,0,4,0,37.0,5.0,13,0,0,4.0,5,12.0,7.0,0
2,2,1,1,55,0,6,0,14.0,11.0,33,4,2,2.0,9,14.0,5.0,0
0,3,0,0,1,0,1,3,5.0,2.0,29,1,0,0.0,1,3.0,2.0,1
3,2,1,3,15,0,3,0,51.0,6.0,15,3,0,0.0,6,23.0,12.0,1
9,1,0,9,1,0,0,0,70.0,2.0,9,0,0,0.0,2,38.0,12.0,0
2,1,1,1,1,0,0,0,3.0,2.0,10,0,0,0.0,2,3.0,1.0,0
9,1,0,9,10,0,2,0,64.0,5.0,9,2,4,0.0,1,33.0,15.0,0
10,2,0,10,21,0,7,2,73.0,7.0,39,4,1,1.0,6,41.0,17.0,0
3,1,3,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,0
10,3,6,4,6,0,1,2,19.0,4.0,49,1,0,0.0,3,12.0,7.0,0
5,2,1,4,15,0,8,0,30.0,6.0,11,6,0,1.0,6,12.0,8.0,1
6,2,0,6,3,0,1,3,48.0,3.0,23,1,2,0.0,0,35.0,7.0,0
8,1,1,7,1,0,1,0,32.0,2.0,10,0,0,1.0,2,15.0,4.0,0
2,1,1,1,3,0,17,0,27.0,3.0,9,0,0,0.0,2,5.0,18.0,0
16,1,6,11,153,0,7,0,165.0,18.0,39,6,5,0.0,13,84.0,30.0,0
14,1,2,12,21,0,1,0,98.0,7.0,9,1,1,0.0,6,58.0,16.0,0
5,3,1,4,15,0,8,0,133.0,6.0,24,0,0,6.0,5,31.0,26.0,0
3,1,1,2,91,0,6,0,75.0,14.0,19,0,1,6.0,13,24.0,19.0,0
18,1,1,17,496,0,22,0,285.0,32.0,9,12,4,0.0,28,105.0,68.0,0
6,2,1,5,3,0,3,0,31.0,3.0,11,0,0,3.0,2,10.0,6.0,0
4,3,1,3,1,0,1,1,19.0,2.0,16,0,0,1.0,2,6.0,4.0,0
2,3,0,2,0,0,0,3,46.0,1.0,24,0,0,0.0,0,16.0,10.0,0
2,1,1,1,6,0,3,0,46.0,4.0,18,2,0,1.0,4,22.0,18.0,0
4,3,1,3,1,0,0,1,12.0,2.0,16,0,0,0.0,2,9.0,5.0,0
8,1,8,0,1,3,0,0,0.0,2.0,9,0,0,0.0,2,2.0,0.0,0
4,1,2,2,3,0,7,0,21.0,3.0,9,1,0,6.0,3,6.0,4.0,0
8,1,3,5,253,1,10,0,189.0,23.0,9,0,0,0.0,19,84.0,39.0,0
1,2,0,1,66,0,14,6,919.0,12.0,35,14,11,0.0,1,104.0,162.0,0
4,2,0,4,1,0,2,0,13.0,2.0,15,2,0,0.0,2,8.0,3.0,0
9,1,7,2,3,0,26,0,20.0,3.0,9,0,0,0.0,0,6.0,8.0,0
6,3,1,5,36,0,13,1,94.0,9.0,41,13,0,0.0,9,36.0,18.0,0
1,2,1,0,6,0,1,3,11.0,4.0,12,0,0,1.0,4,4.0,4.0,0
1,2,0,1,91,0,14,6,1295.0,14.0,35,14,13,0.0,1,150.0,219.0,0
11,2,7,4,28,0,1,0,30.0,8.0,39,0,0,0.0,7,16.0,12.0,0
2,1,2,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,0
4,1,1,3,28,0,2,0,171.0,8.0,9,2,6,0.0,1,123.0,58.0,0
9,2,2,7,378,0,8,2,215.0,28.0,58,7,3,0.0,19,84.0,57.0,1
8,3,1,7,21,0,2,1,68.0,7.0,47,2,0,0.0,7,36.0,13.0,0
3,4,2,1,3,0,0,2,10.0,3.0,63,0,0,0.0,3,5.0,3.0,0
6,3,4,2,1,0,1,1,10.0,2.0,16,0,0,1.0,2,4.0,2.0,0
2,1,2,0,15,2,0,0,6.0,6.0,9,0,0,0.0,5,8.0,2.0,0
6,2,3,3,15,0,1,0,63.0,6.0,21,0,0,1.0,6,36.0,15.0,0
46,1,45,1,120,12,3,0,89.0,16.0,18,3,1,0.0,15,37.0,24.0,0
2,3,1,1,10,0,3,2,28.0,5.0,44,3,0,0.0,3,6.0,7.0,0
2,2,1,1,1,0,2,0,25.0,2.0,11,2,0,0.0,2,3.0,4.0,0
24,1,1,23,1081,1,37,36,822.0,47.0,9,24,10,11.0,30,284.0,244.0,0
42,1,41,1,15,6,0,0,7.0,6.0,9,0,0,0.0,6,9.0,3.0,0
4,3,1,3,3,0,3,1,44.0,3.0,49,3,0,0.0,3,11.0,6.0,0
6,1,1,5,231,0,64,0,422.0,22.0,9,34,7,0.0,12,77.0,139.0,0
2,2,2,0,10,0,8,0,73.0,5.0,13,7,1,0.0,4,7.0,16.0,0
8,2,6,2,45,3,1,0,32.0,10.0,31,0,0,0.0,10,19.0,10.0,0
2,1,2,0,15,1,1,0,3.0,6.0,9,0,0,1.0,0,6.0,1.0,0
3,3,1,2,3,0,5,1,32.0,3.0,16,3,1,0.0,2,13.0,8.0,1
13,3,8,5,78,1,3,0,111.0,13.0,37,3,0,0.0,11,38.0,25.0,1
11,1,8,3,66,3,3,0,30.0,12.0,18,2,0,0.0,11,25.0,12.0,0
9,2,1,8,78,0,5,9,270.0,13.0,54,2,0,0.0,8,67.0,61.0,0
3,2,1,2,10,0,4,0,32.0,5.0,13,0,0,4.0,5,9.0,7.0,0
4,3,0,4,10,0,1,0,43.0,5.0,31,1,0,0.0,5,13.0,8.0,0
6,3,2,4,6,0,0,1,29.0,4.0,47,0,0,0.0,4,15.0,8.0,0
3,1,3,0,6,0,3,0,13.0,4.0,9,3,0,0.0,4,4.0,4.0,0
5,3,2,3,1,0,1,1,20.0,2.0,16,0,0,0.0,1,8.0,4.0,0
2,3,1,1,15,0,2,6,20.0,6.0,30,0,0,0.0,5,7.0,6.0,0
10,1,9,1,10,0,0,0,38.0,5.0,9,0,0,0.0,5,9.0,9.0,0
7,3,1,6,21,0,2,1,35.0,7.0,44,2,0,0.0,6,25.0,12.0,0
6,2,1,6,136,2,10,0,258.0,17.0,15,4,2,3.0,14,79.0,58.0,0
9,2,1,8,10,0,0,56,209.0,5.0,68,0,0,0.0,1,95.0,33.0,0
13,3,7,6,66,0,2,0,98.0,12.0,44,2,0,0.0,12,31.0,18.0,0
1,4,0,1,0,0,0,15,7.0,1.0,80,0,0,0.0,1,3.0,2.0,0
8,2,1,7,21,0,5,2,40.0,7.0,39,3,1,1.0,6,31.0,11.0,0
13,1,3,10,105,0,15,0,313.0,15.0,18,8,6,0.0,1,73.0,58.0,0
14,2,6,8,21,4,10,2,71.0,7.0,39,0,0,0.0,1,57.0,18.0,0
7,2,3,4,45,0,1,0,50.0,10.0,44,1,0,0.0,10,25.0,14.0,0
5,1,4,1,10,0,1,0,19.0,5.0,32,1,0,0.0,5,16.0,6.0,0
15,2,11,5,190,1,11,0,182.0,20.0,11,6,4,1.0,11,75.0,39.0,2
5,2,5,0,1,0,2,0,14.0,2.0,19,2,0,0.0,2,4.0,4.0,0
6,3,2,4,6,0,2,1,29.0,4.0,16,2,0,0.0,4,10.0,10.0,0
5,1,1,4,1,0,1,0,12.0,2.0,10,1,0,0.0,2,7.0,2.0,0
27,1,3,25,136,0,18,0,507.0,17.0,9,16,8,1.0,0,175.0,104.0,1
9,1,0,9,10,0,6,0,115.0,5.0,9,5,1,1.0,3,45.0,17.0,0
33,1,33,0,66,15,3,0,90.0,12.0,9,2,2,0.0,8,23.0,25.0,0
2,2,0,2,3,1,0,2,10.0,3.0,39,0,0,0.0,2,5.0,3.0,0
5,1,3,2,1,0,0,0,15.0,2.0,9,0,0,0.0,2,7.0,3.0,0
6,3,6,0,6,1,1,6,17.0,4.0,30,0,0,0.0,3,4.0,4.0,0
9,1,2,7,21,0,6,0,60.0,7.0,9,2,1,0.0,6,25.0,13.0,0
4,1,4,0,10,3,0,0,3.0,5.0,18,0,0,0.0,5,6.0,1.0,0
3,2,1,2,3,0,4,1,12.0,3.0,13,0,0,4.0,3,6.0,3.0,0
11,2,5,8,28,0,10,0,75.0,8.0,13,0,1,10.0,4,28.0,17.0,0
2,1,1,1,3,0,3,0,22.0,3.0,29,0,0,3.0,2,7.0,5.0,0
1,2,0,1,15,0,7,6,281.0,6.0,35,7,5,0.0,1,24.0,44.0,0
3,3,0,3,3,0,1,2,29.0,3.0,15,1,0,0.0,3,13.0,6.0,0
3,4,0,3,1,0,2,3,19.0,2.0,22,0,0,0.0,2,6.0,4.0,0
5,1,3,2,6,0,1,0,14.0,4.0,10,0,0,1.0,4,11.0,4.0,0
4,3,1,3,6,0,8,14,16.0,4.0,39,0,1,1.0,3,12.0,4.0,0
3,3,1,2,55,0,4,0,115.0,11.0,17,4,4,0.0,7,64.0,32.0,0
36,2,30,8,210,1,5,0,149.0,21.0,39,4,0,0.0,20,94.0,46.0,0
6,2,1,5,10,0,7,0,26.0,5.0,13,0,0,7.0,4,14.0,5.0,0
9,1,1,8,36,0,6,0,79.0,9.0,18,6,1,0.0,5,30.0,16.0,0
5,2,4,1,3,0,1,0,9.0,3.0,11,1,0,0.0,3,4.0,3.0,0
5,2,4,1,3,42,1,0,10.0,3.0,13,0,0,0.0,2,5.0,3.0,1
3,3,1,2,1,0,9,1,140.0,2.0,16,9,0,0.0,2,8.0,26.0,0
103,1,99,7,66,16,1,0,84.0,12.0,27,1,0,0.0,11,49.0,23.0,0
7,3,6,1,6,0,2,1,30.0,4.0,16,2,1,0.0,3,14.0,8.0,1
5,3,0,5,45,0,1,2,61.0,10.0,55,1,1,0.0,9,24.0,16.0,0
13,2,0,13,36,0,9,11,153.0,9.0,33,3,0,0.0,3,71.0,27.0,1
3,1,0,3,1,0,1,0,33.0,2.0,9,1,0,0.0,2,16.0,4.0,0
7,1,1,6,6,0,1,0,52.0,4.0,9,0,1,1.0,3,25.0,4.0,0
1,1,0,1,6,6,2,0,24.0,4.0,18,1,1,1.0,1,12.0,6.0,0
2,2,0,2,3,1,1,0,11.0,3.0,21,0,0,0.0,3,9.0,3.0,0
7,1,4,3,45,0,2,0,60.0,10.0,39,2,0,0.0,10,30.0,18.0,0
21,1,1,20,78,0,8,0,232.0,13.0,9,8,5,0.0,8,147.0,48.0,0
25,1,21,4,325,19,6,0,306.0,26.0,9,0,0,0.0,3,76.0,95.0,0
8,3,0,8,3,0,0,12,38.0,3.0,46,0,0,0.0,2,28.0,9.0,0
2,1,0,2,1,0,0,0,5.0,2.0,10,0,0,0.0,2,5.0,2.0,0
5,3,1,4,1,0,1,0,19.0,2.0,12,0,0,1.0,2,14.0,4.0,0
3,2,0,3,105,0,7,9,129.0,15.0,37,7,4,0.0,7,34.0,31.0,0
4,1,2,2,136,0,40,0,173.0,17.0,9,40,14,0.0,3,68.0,44.0,0
6,2,2,4,21,1,7,11,38.0,7.0,33,4,1,3.0,4,23.0,10.0,0
5,2,2,3,10,0,7,0,32.0,5.0,11,0,0,7.0,3,12.0,8.0,0
4,1,1,3,496,0,19,36,947.0,32.0,9,2,26,7.0,5,167.0,301.0,0
5,2,1,4,3,0,3,0,19.0,3.0,15,2,0,0.0,3,14.0,5.0,0
4,3,1,3,15,0,3,0,41.0,6.0,17,3,0,0.0,6,18.0,12.0,0
2,1,1,1,3,0,1,0,16.0,3.0,27,1,0,0.0,3,7.0,4.0,0
2,2,0,2,15,0,3,0,23.0,6.0,15,0,0,0.0,6,10.0,6.0,0
5,1,2,3,6,0,5,0,57.0,4.0,27,0,0,1.0,2,26.0,17.0,0
5,3,1,4,1,0,1,0,14.0,2.0,12,0,0,1.0,2,8.0,2.0,0
13,2,8,5,15,0,0,0,22.0,6.0,39,0,0,0.0,5,15.0,7.0,0
0,1,0,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,0
7,1,4,3,6,0,2,0,21.0,4.0,9,2,0,0.0,4,18.0,5.0,0
1,2,0,1,78,0,11,6,788.0,13.0,35,11,12,0.0,1,90.0,141.0,0
6,1,6,0,1,0,19,0,7.0,2.0,9,4,1,15.0,1,3.0,2.0,0
