0,1,1,1,0,3,1,20,1,0,1,5,2,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
0,7,0,1,4,1,2,26,1,0,3,0.72,13,0,2,25,1,0,1,1,3,2.5,2,3,2,1,1.75,1,2,1.166667,0,0,0,1,0,0,1,0,0,0
0,3,0,1,0,0,1,18,1,1,1,0.6,15,0,1,40,2,0,0,1,5,2.8,0,2,1.4,1,1,1,2,0.25,0,1,0,1,1,0,1,1,0,0
0,5,0,1,0,1,2,33,1,0,8,0.52,25,0,2,0,2,1,0,1,9,3.6,1,2,1,0,2.7,1,1,0.333333,0,0,0,1,0,0,1,0,0,0
1,5,0,1,0,1,1,33,1,0,7,0.52,29,0,2,0,2,1,0,1,17,6,2,2,1.2,0,1.4,1,2,0.583333,0,0,0,1,0,0,1,0,0,0
1,4,0,1,1,4,2,30,1,0,2,2.5,4,0,2,0,1,0,0,1,26,13,0,4,2.5,1,1.5,1,1,0.75,0,0,0,0.434783,0,0,3,0,0,0
0,7,0,1,1,3,2,27,2,0,2,1.08,12,0,2,50,2,0,1,1,6,4,2,6,3.5,1,1.5,1,1,0.6,0,0,0,1,0,0,1,0,0,0
1,8,1,1,8,1,2,55,3,6,4,0.4,59,0,2,53,1,0,3,2,8,3.714286,0,7,3.5,1,2.142857,1,2,1,0,1,14,0.868182,1,0,2,1,0,0
0,1,0,1,0,5,1,35,1,0,1,4.38,6,0,1,0,2,1,0,1,1,1,1,1,0.666667,0,1,1,0,0,0,1,1,0.980392,1,0,1,1,1,0
0,9,0,1,0,0,3,22,1,6,6,0.17,49,0,3,80,1,0,0,2,6,2.7,1,8,3.4,2,2.6,1,2,1.25,0,1,5,0.903614,1,0,2,1,0,0
0,14,0,1,1,1,3,23,1,0,3,1,13,0,3,0,1,0,2,1,9,9,9,6,6,6,3,3,2,2,2,0,0,1,0,0,1,0,0,0
5,5,5,1,20,0,1,194,2,276,5,0.29,175,0,1,98,2,1,3,1,62,9.826923,0,15,3.269231,1,1.557692,0,3,0.428571,0,6,105,0.241026,0.357143,1,4,5,13,4
3,6,0,1,0,1,1,29,1,0,1,0.81,24,1,1,0,2,0,2,1,7,3.4,0,4,2.6,1,1,1,0,0,0,1,12,1,1,0,1,1,0,0
0,6,1,1,1,1,2,50,2,6,7,0.39,63,0,2,65,1,0,3,3,7,2.214286,0,7,2.857143,1,2,1,2,0.666667,0,0,0,0.710784,0,0,3,0,0,0
0,10,0,1,0,0,2,36,2,4,4,0.46,46,1,2,50,3,0,2,3,6,3.8,2,5,3.4,1,2.8,1,2,0.7,0,0,0,0.729323,0,0,2,0,2,0
0,24,0,1,0,4,5,43,1,7,6,0.37,64,2,5,66,2,0,11,1,12,6.666667,2,15,8,3,9.666667,3,3,2.833333,2,0,0,0.568182,0,0,2,0,0,1
0,5,0,1,0,0,2,21,1,0,2,1.11,8,1,2,50,1,0,2,2,4,2,0,3,1.5,0,1.5,1,1,0.8,0,0,0,0.625,0,0,2,0,0,0
1,4,0,1,1,0,1,21,2,0,1,1.31,6,0,1,0,1,0,1,2,2,0.666667,0,1,1,1,1,1,1,0.142857,0,0,0,0.829268,0,0,2,0,0,0
1,7,0,1,1,1,1,22,2,0,2,1.05,9,1,1,0,1,0,1,2,3,1,0,5,2.333333,1,1.333333,1,1,0.5,0,0,0,0.78,0,0,2,0,0,0
12,4,1,1,1,0,1,37,7,5,5,0.26,57,0,1,50,1,2,5,2,5,2.416667,0,6,2.083333,0,1.25,1,2,0.484848,0,0,0,0.866667,0,0,2,0,0,0
0,1,1,1,0,10,1,30,1,0,1,7.5,2,0,1,0,0,3,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0.771429,0,0,2,0,0,0
0,1,1,1,0,6,1,29,1,0,1,7.25,2,0,1,0,0,1,0,0,6,6,6,0,0,0,1,1,0,0,0,0,0,0.911765,0,0,2,0,0,0
0,1,1,1,0,14,1,34,1,0,1,5.67,3,0,1,0,0,4,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0.785714,0,0,2,0,0,0
0,16,1,1,0,3,3,72,1,12,7,0.44,98,2,3,76,1,0,10,2,11,4.428571,0,22,7.285714,1,8,1,3,1.5,0,0,0,0.635338,0,0,2,0,1,1
0,11,0,1,3,2,2,50,1,3,6,0.37,81,0,2,88,1,0,7,2,5,2.333333,0,23,6.333333,1,2.777778,1,3,1.333333,0,0,0,0.619048,0,0,2,0,2,0
0,0,0,0,0,0,0,24,1,17,0,1.2,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468085,0,0,3,0,0,0
1,30,1,4,1,2,5,41,1,10,24,0.13,183,2,8,75,1,0,29,2,18,8,0,26,10.625,1,7.125,1,2,1.4,0,0,0,0.943445,0,0,1,0,3,1
1,4,0,1,0,3,2,68,3,3,2,1.55,19,0,2,0,2,0,1,2,3,1.428571,0,4,2.571429,1,1.285714,1,3,0.583333,0,0,0,0.738095,0,0,2,0,0,0
0,5,0,1,0,4,2,58,2,1,3,1.32,22,0,2,0,2,0,0,2,2,1.166667,0,6,2.666667,1,1.666667,1,2,0.888889,0,0,0,0.791304,0,0,2,0,0,0
0,4,0,1,0,0,2,17,7,12,4,0.08,89,0,2,33,2,0,2,2,4,1.666667,0,6,2.305556,1,1.361111,1,2,0.590909,0,0,0,0.654275,0,0,3,0,3,0
1,7,3,1,3,3,2,75,5,3,11,0.68,47,0,3,14,2,2,2,2,5,2.384615,0,8,3.076923,1,3.307692,1,3,0.772727,0,0,0,1,0,0,1,0,0,0
0,3,0,1,0,0,1,23,2,0,1,2.3,3,0,1,0,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
0,4,0,1,0,0,2,17,7,12,4,0.08,89,0,2,33,2,0,2,2,4,1.666667,0,6,2.305556,1,1.361111,1,2,0.590909,0,0,0,0.656716,0,0,3,0,3,0
0,3,0,1,0,0,1,23,2,0,1,2.3,3,0,1,0,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
0,9,0,1,0,0,3,21,1,0,3,0.95,8,0,3,0,2,0,0,1,1,1,1,1,1,1,3,3,2,2,2,0,0,0.708333,0,0,2,0,0,0
0,13,0,1,0,0,4,21,1,0,4,1.17,10,0,4,0,2,0,0,1,1,1,1,3,3,3,4,4,2,2,2,0,0,0.863636,0,0,2,0,0,0
0,3,0,1,0,0,1,21,1,0,1,3,3,0,1,0,2,0,0,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0.84375,0,0,2,0,0,0
0,15,0,1,0,0,4,21,1,0,4,0.95,14,1,4,0,2,0,0,1,1,1,1,10,10,10,5,5,1,1,1,0,0,0.857143,0,0,2,0,0,0
0,11,0,1,0,0,3,21,1,0,3,1.31,10,1,3,0,2,0,0,1,1,1,1,5,5,5,3,3,1,1,1,0,0,0.813953,0,0,2,0,0,0
0,3,0,1,0,0,1,21,1,1,1,1.11,9,0,1,0,2,0,0,1,1,1,1,3,2.5,2,1,1,0,0,0,0,0,0.978261,0,0,1,0,1,0
0,5,0,1,0,0,1,22,1,2,1,0.69,20,0,1,50,2,0,6,1,2,1.333333,1,3,2.666667,2,1,1,1,0.166667,0,0,0,1,0,0,1,0,0,0
0,7,0,1,0,0,2,21,1,2,3,0.4,28,1,2,62,2,0,7,1,4,1.75,0,7,2.75,0,2,1,1,0.666667,0,0,0,0.735632,0,0,2,0,0,0
0,1,1,1,0,0,1,23,1,17,1,1.92,4,0,1,98,1,0,0,1,3,1.333333,0,2,1.333333,1,0.333333,0,3,0.5,0,0,0,0.883721,0,0,2,0,1,0
2,7,0,2,1,5,2,209,2,1,17,0.73,156,0,2,60,1,0,1,2,19,4.676471,0,14,3.147059,1,2.147059,1,2,0.405405,0,0,0,1,0,0,1,0,0,0
2,4,0,1,1,5,2,176,2,1,12,1.2,69,0,2,61,1,0,1,2,8,4.814815,0,12,2.259259,1,1.518519,1,1,0.2,0,0,0,0.91831,0,0,2,0,0,0
3,3,0,1,2,0,1,40,3,2,1,0.42,41,0,1,65,1,0,2,2,3,1.041667,0,4,2.166667,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2,2,0,1,2,0,1,40,2,1,1,0.53,30,0,1,62,1,0,1,2,4,1.571429,0,3,1.428571,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2,20,0,2,1,0,4,24,1,10,15,0.12,119,1,6,75,1,0,14,2,20,7.857143,0,25,7.714286,1,8.142857,1,3,1.666667,0,0,0,0.823045,0,0,2,0,0,1
0,4,0,1,0,0,1,21,1,1,1,0.95,13,0,1,0,1,0,0,2,2,1.333333,1,3,2,1,1,1,0,0,0,0,0,0.980392,0,0,1,0,1,0
0,7,0,2,0,1,2,26,1,0,5,0.5,25,0,2,0,2,0,3,1,3,1.5,0,4,2.666667,1,1.833333,1,2,1,0,0,0,0.977528,0,0,1,0,1,0
2,7,0,2,2,0,2,42,2,2,16,0.13,164,0,2,79,1,0,6,2,17,3.047619,0,15,3.119048,1,2.309524,1,3,0.555556,0,0,0,0.928741,0,0,2,0,1,0
2,5,0,1,2,0,2,43,2,1,19,0.24,90,0,2,57,1,0,7,2,5,3.074074,0,18,3.259259,1,1.740741,1,1,0.233333,0,0,0,0.9,0,0,2,0,2,0
2,8,0,1,0,0,1,22,6,0,2,0.24,40,1,1,0,2,0,3,2,3,1,0,5,2.692308,1,1.384615,1,1,0.55,0,0,0,0.642336,0,0,2,0,0,1
1,20,0,1,0,4,2,30,1,0,2,0.57,31,4,2,0,2,0,8,1,7,4.5,2,9,6,3,1.5,1,1,0.75,0,0,0,0.683673,0,0,2,0,0,1
0,0,0,0,0,0,0,18,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,0,0.75,0.5,0,2,2,0,0
0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,1,0,0.62069,1,0,2,1,0,0
0,0,0,0,0,0,0,18,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,3,1,0,0.666667,1,0,3,1,0,0
5,23,4,2,3,3,4,124,2,20,41,0.21,280,3,6,88,1,0,24,2,18,6.136364,0,30,7.136364,1,38.090909,1,5,1.5,0,2,123,0.414425,0.666667,0,4,2,2,2
0,3,0,1,0,0,1,20,1,1,1,0.45,21,0,1,0,2,0,0,2,3,1.5,0,2,1.5,1,1,1,0,0,0,0,0,0.894737,0,0,2,0,0,0
0,14,0,2,0,3,3,35,1,2,4,0.47,48,1,3,25,1,0,2,2,5,3.25,0,14,6.75,1,2.5,1,2,1.5,0,1,2,0.787402,1,0,2,1,1,0
0,17,0,2,0,4,3,36,1,2,6,0.41,52,4,3,12,1,0,2,2,5,4.25,3,18,8.25,3,3.75,2,2,1.666667,1,1,4,0.738255,1,0,2,1,1,0
0,0,0,0,0,0,0,18,1,0,0,2.57,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529412,0,0,3,0,0,0
0,4,0,1,7,5,2,61,1,0,4,1.15,25,0,2,64,1,0,2,1,4,3.285714,3,3,2.142857,1,1.571429,1,2,0.777778,0,0,0,1,0,0,1,0,0,0
2,11,0,1,0,1,3,42,1,2,14,0.16,112,1,3,87,2,0,18,3,9,2.722222,0,20,4.333333,0,4.111111,1,5,1.4,0,3,35,0.587719,0.5,0,4,3,2,2
4,25,1,3,1,4,4,78,2,0,14,0.22,196,5,5,100,2,0,23,2,13,4.923077,0,21,7.384615,1,57,1,2,1.0625,0,2,160,0.25098,0.5,0,5,2,1,1
0,11,0,1,0,2,1,34,2,0,2,0.41,43,1,1,100,2,0,6,3,4,2,0,6,3,1,1.4,1,1,0.625,0,2,3,0.537879,0.666667,0,3,2,2,0
1,31,0,2,0,5,4,42,2,0,9,0.26,82,1,4,87,2,0,2,2,7,3,0,13,6.166667,1,6.166667,1,3,1.555556,0,2,8,0.846154,0.5,0,3,2,1,0
1,12,0,2,0,2,3,37,1,3,6,0.39,50,2,3,66,5,0,5,1,8,4.5,1,19,6.833333,2,4,1,3,1.625,0,1,4,0.620253,1,0,3,1,0,0
2,11,0,2,0,5,3,62,1,3,6,0.58,58,2,3,71,5,0,7,1,11,4.571429,0,13,6,1,3.571429,1,4,1.888889,0,1,35,0.613402,1,0,3,1,1,2
0,0,0,0,0,0,0,18,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,4,0,1,0,0,1,21,1,0,1,1.62,5,0,1,0,2,0,1,1,5,2.5,0,4,2,0,1,1,0,0,0,0,0,0.973684,0,0,1,0,1,0
3,14,1,1,1,2,2,33,1,4,3,0.28,90,0,2,66,2,0,2,1,8,3.5,1,15,6.833333,1,2,1,1,0.625,0,1,8,0.638037,1,0,2,1,1,0
14,26,0,1,0,1,2,48,1,0,6,0.09,345,4,2,0,2,0,9,1,8,3.894737,1,14,6.526316,2,1.842105,1,3,0.761905,0,1,9,0.787265,1,0,3,1,1,1
0,102,0,1,0,4,3,48,1,0,24,0.07,426,22,6,0,2,0,18,1,5,2.166667,0,21,15.833333,14,112.5,1,2,1.25,0,1,33,0.575505,1,0,3,1,0,3
0,6,0,2,0,1,2,36,1,2,7,0.63,22,0,2,56,1,0,0,2,4,2,1,3,1.5,1,2,1,9,1.454545,0,0,0,0.72381,0,0,3,0,0,0
0,10,0,1,0,8,2,38,1,0,2,1.31,19,0,2,0,1,0,1,2,2,2,2,5,4.5,4,1.5,1,1,0.75,0,0,0,0.567568,0,0,3,0,0,0
0,3,0,1,0,0,1,24,1,0,1,1.5,6,0,1,100,2,0,0,1,7,2.5,0,1,1,1,1,1,0,0,0,0,0,0.416667,0,0,3,0,0,0
0,15,0,2,1,8,3,55,1,2,9,0.75,46,2,3,41,1,0,5,1,10,4,2,22,7.25,2,20.75,1,3,1.5,0,1,1,0.760274,1,0,3,1,2,0
2,9,0,1,0,3,2,182,2,19,17,0.5,178,0,2,100,1,0,17,3,19,3.428571,0,29,3.885714,1,6.971429,0,9,1.210526,0,0,0,0.523967,0,0,2,0,5,0
0,10,0,1,0,4,2,77,1,2,11,0.62,53,0,2,54,1,0,3,2,9,3,1,10,3.545455,1,7.363636,1,4,1.307692,0,0,0,0.842342,0,0,3,0,1,0
0,7,0,1,0,0,2,23,1,0,3,0.57,24,1,2,0,2,0,3,1,2,0.75,0,11,3.5,1,1.5,1,1,0.5,0,0,0,0.584416,0,0,3,0,0,0
0,31,0,2,0,2,4,34,1,3,11,0.2,114,5,4,65,2,0,6,1,5,2.6,1,31,9.8,2,78.6,1,5,2.428571,0,0,0,0.839506,0,0,2,0,3,0
0,3,0,1,0,0,1,26,1,5,5,0.04,261,0,1,99,1,2,1,2,13,0.356383,0,6,0.835106,0,1.218085,1,4,0.130208,0,0,0,0.989396,0,0,1,0,1,1
0,3,0,1,0,1,1,1317,1,0,1,1.87,231,0,1,0,1,0,1,2,0,0,0,2,0.45933,0,1,1,0,0,0,0,0,0.689726,0,0,2,0,2,0
1,4,0,1,0,1,1,320,1,4,6,1.24,110,0,1,93,1,0,10,2,7,0.538462,0,15,1.288462,0,1.326923,1,2,0.181818,0,2,1,0.614265,0.5,0,2,2,6,0
1,4,0,1,2,0,1,81,9,5,8,0.1,316,0,1,98,1,0,10,2,7,0.263441,0,16,1.483871,1,1.241935,1,4,0.162437,0,2,4,0.626263,0.5,0,2,2,6,0
0,3,0,1,0,1,1,71,1,0,2,1.87,14,0,1,0,1,0,1,2,2,0.222222,0,2,1,0,1.111111,1,1,0.25,0,1,1,0.656489,1,0,3,1,0,0
2,10,3,1,4,7,2,113,1,0,8,0.77,75,1,3,84,1,0,1,2,9,3.333333,0,7,3.333333,1,2.916667,1,2,1,0,0,0,0.323232,0,0,5,0,0,0
0,10,0,1,0,0,3,17,1,1,4,0.57,11,0,3,50,2,7,0,1,3,1.5,0,4,2,0,4.5,1,1,0.6,0,0,0,0.716981,0,0,2,0,0,0
2,3,0,1,0,1,1,652,1,8,7,1.63,166,0,1,96,1,0,4,2,11,0.594059,0,11,0.762376,0,1.148515,1,3,0.144231,0,2,99,0.578199,0.5,0,5,2,1,1
2,13,0,2,1,2,3,41,1,7,12,0.29,91,1,4,75,2,0,14,1,11,4.375,0,22,7.25,1,5.75,1,4,1.5,0,0,0,0.457143,0,0,3,0,0,1
0,4,0,1,0,0,2,28,1,2,15,0.22,53,0,2,85,1,0,3,2,10,1.125,0,5,1.75,1,3.083333,1,1,0.148148,0,0,0,0.46875,0,0,6,0,1,2
0,3,0,1,0,0,1,252,1,6,4,1.5,69,0,1,93,1,0,4,2,9,0.511628,0,9,1.116279,0,1.162791,1,1,0.108696,0,0,0,0.587209,0,0,2,0,5,0
0,8,4,1,3,0,2,31,1,6,9,0.25,51,0,3,80,1,0,1,1,13,4.571429,2,7,1.928571,1,2.571429,1,1,0.375,0,0,0,0.532934,0,0,2,0,1,1
0,3,0,1,0,0,1,20,1,4,1,0.69,15,0,1,62,1,0,1,1,5,2.666667,2,5,1.833333,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
0,26,0,12,1,6,12,23,1,0,12,0.74,15,0,12,0,1,0,0,1,13,13,13,3,3,3,12,12,1,1,1,0,0,1,0,0,1,0,0,1
3,27,0,1,1,2,3,99,2,6,9,0.12,578,4,3,88,2,0,4,2,19,3.714286,1,31,9.25,1,4.928571,1,3,1.096774,0,2,20,0.401515,0.5,0,6,2,3,1
0,21,0,1,0,0,1,6,0,0,1,0.25,20,19,1,0,0,0,0,0,0,0,0,20,20,20,1,1,0,0,0,0,0,0.722222,0,0,3,0,2,1
0,0,0,0,0,0,0,6,1,0,0,0.23,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809524,0,0,3,0,2,1
0,43,0,2,0,0,5,6,0,0,31,0,1581,4,6,0,0,0,0,0,128,13.482143,2,32,12.589286,7,10.857143,1,5,2,0,2,321,0.488138,0.5,0,3,2,5,1
0,3,0,1,0,0,1,62,28,0,16,0.05,677,0,1,81,1,0,7,1,126,3.205128,0,16,2.076923,1,1.42735,1,5,0.42517,0,2,85,0.37937,0.5,0,4,2,4,1
0,3,0,1,0,1,1,67,1,0,1,0.31,80,0,1,0,2,0,14,1,1,0.015152,0,4,1.257576,1,1,1,0,0,0,2,1,0.392758,0.5,0,6,2,3,1
0,31,0,1,0,0,5,45,0,0,17,0,12200,4,5,0,0,0,0,0,17,5.160436,1,40,11.96729,2,21.76324,1,4,1.391913,0,3,1421,0.34211,0.4,0,6,3,4,1
0,3,0,1,0,0,1,72,261,0,8,0.01,4091,0,1,67,2,5,207,2,8,1.217458,0,16,2.166922,0,1.347626,1,4,0.515358,0,3,20,0.277258,0.333333,0,6,3,3,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,13,3.3125,0,8,2.125,0,1.875,0,5,0.888889,0,0,0,0.449367,0,0,4,0,0,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,6,1.96875,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.515823,0,0,3,0,0,1
0,0,0,0,0,0,0,5,1,0,0,0.14,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603175,0,0,5,0,1,1
2,9,1,2,3,0,3,44,2,13,37,0.07,270,0,3,87,1,0,2,4,27,4.907407,0,17,2.87037,0,19.685185,0,4,0.666667,0,0,0,0.594972,0,0,3,0,1,1
2,8,1,2,3,0,2,34,2,9,23,0.09,177,0,3,85,1,0,1,4,57,6.261905,0,10,2.380952,0,4.047619,0,3,0.644444,0,0,0,0.319106,0,0,4,0,0,1
2,9,1,2,3,0,2,50,2,11,30,0.1,215,0,3,86,1,0,4,4,13,3.191489,0,17,2.765957,0,7.361702,0,3,0.6,0,0,0,0.895623,0,0,2,0,0,1
2,9,1,2,3,0,3,55,2,13,37,0.09,264,0,3,87,1,0,2,4,16,3.563636,0,17,2.709091,0,16.581818,0,4,0.637931,0,0,0,0.896792,0,0,2,0,0,1
1,4,0,1,1,1,1,12,1,6,6,0.35,14,0,3,76,1,0,0,2,7,2,0,2,1.2,1,1.6,0,1,0.428571,0,0,0,0.962264,0,0,1,0,1,1
2,11,1,2,3,0,3,65,2,24,66,0.07,467,0,4,91,1,0,2,4,28,4.746835,0,27,3.177215,0,914.582278,0,4,0.47561,0,2,45,0.307692,0.5,0,4,2,3,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,5,1.78125,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.449367,0,0,4,0,0,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,20,3.90625,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.449367,0,0,4,0,0,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,12,3.375,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.449367,0,0,4,0,0,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,7,2.125,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.879747,0,0,2,0,0,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,68,13.3125,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.879747,0,0,2,0,0,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,30,6.59375,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.449367,0,0,4,0,0,1
2,7,1,2,3,0,2,31,2,8,14,0.1,149,0,2,86,1,0,1,4,8,2.72973,0,11,2.513514,0,2.405405,0,3,0.675,0,0,0,0.878713,0,0,2,0,0,1
2,10,1,2,3,0,3,58,2,20,54,0.07,406,0,4,91,1,0,3,4,35,6.527778,0,28,3.222222,0,170.819444,0,4,0.533333,0,2,58,0.544916,0.5,0,4,2,1,1
1,2,0,1,1,1,1,12,1,2,2,0.55,10,0,1,70,1,0,0,2,5,2,0,2,1.2,1,0.8,0,1,0.428571,0,0,0,0.95122,0,0,1,0,1,1
2,10,1,2,3,0,3,43,2,9,23,0.07,273,0,3,86,1,0,2,4,13,3.458333,0,18,2.8125,0,6.3125,0,5,0.823529,0,0,0,0.878788,0,0,2,0,0,1
1,3,0,1,1,1,1,12,1,4,4,0.43,12,0,2,75,1,0,0,2,10,5,0,2,1.2,1,1.2,0,1,0.428571,0,0,0,0.957447,0,0,1,0,1,1
2,6,1,1,3,0,2,27,2,5,9,0.1,121,0,2,86,1,0,2,4,8,2.228571,0,12,2.371429,0,1.942857,0,4,0.868421,0,0,0,0.881356,0,0,2,0,0,1
2,9,1,2,3,0,2,55,2,14,33,0.1,261,0,3,88,1,0,2,4,17,3.730769,0,17,2.846154,0,8.461538,0,3,0.527273,0,0,0,0.89037,0,0,2,0,0,1
2,8,1,2,3,0,2,35,2,10,21,0.09,185,0,3,87,1,0,1,4,11,3,0,12,2.595238,0,3.452381,0,3,0.622222,0,0,0,0.884146,0,0,2,0,0,1
2,8,1,1,3,0,2,33,2,7,16,0.08,178,0,3,85,1,0,2,4,9,2.761905,0,17,2.785714,0,2.833333,0,4,0.777778,0,2,48,0.468172,0.5,0,5,2,0,1
2,8,1,2,3,0,2,36,2,9,23,0.08,198,0,3,86,1,0,1,4,29,4.681818,0,13,2.659091,0,4.159091,0,4,0.744681,0,0,0,0.512104,0,0,4,0,0,1
2,11,1,2,3,0,3,68,2,24,68,0.06,510,0,4,92,1,0,4,4,35,7.045455,0,33,3.181818,0,1591.079545,0,4,0.472527,0,2,262,0.547544,0.5,0,4,2,1,1
2,11,1,2,3,0,3,78,2,30,87,0.06,591,0,4,93,1,0,4,4,59,6.896907,0,36,3.28866,0,54618.90722,0,4,0.44,0,2,70,0.449965,0.5,0,4,2,2,1
257,7,128,1,385,0,2,3673,392,1245,49,0.07,22779,0,3,100,2,72,149,4,66,2.633322,0,66,2.712322,0,5.340344,0,4,0.579498,0,3,6275,0.421525,0.4,0,4,3,7,1
2,9,1,2,3,0,3,39,2,11,30,0.07,226,0,3,87,1,0,2,4,13,3.56,0,16,2.72,0,10.76,0,4,0.716981,0,0,0,0.3125,0,0,4,0,0,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,11,2.84375,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.449367,0,0,4,0,1,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,7,2.09375,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.879747,0,0,2,0,0,1
2,6,1,1,3,0,2,26,2,5,9,0.11,105,0,2,87,2,0,1,4,9,2.5625,0,8,2.125,0,1.875,0,3,0.771429,0,0,0,0.449367,0,0,4,0,1,1
2,7,1,2,3,0,2,30,2,7,16,0.09,141,0,3,85,1,0,1,4,7,2.135135,0,9,2.27027,0,2.648649,0,3,0.7,0,0,0,0.334158,0,0,4,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
