0,9,8,0,2,0,13,0,0,5,25,1,5,16,0,3,5,0.47,15,8,5,3,53,1,0,0,2,1,1,1,11,3.2,1,16,4,1,3,1.285714,0,0,0,0,0,0,0.677419,0,0,3,0,0,0
0,3,1,0,1,0,3,0,3,3,30,1,3,6,0,1,3,2.31,12,1,3,1,33,1,0,0,2,1,0.666667,0,3,1.666667,1,1,1,1,0,0,0,0,0,0,0,0,0.490909,0,0,3,0,0,0
0,6,8,8,1,9,44,1,4,24,156,1,24,65,8,9,8,0.8,62,8,23,2,94,1,2,9,2,33,7.75,0,9,2.291667,0,25,2.583333,1,4,0.615385,0,1,1,1,2,2,0.427518,1,0,7,1,3,11
0,10,7,4,2,1,13,0,11,4,106,1,4,18,0,5,0,2.04,12,7,4,3,37,1,0,4,1,11,6.25,4,6,3.75,1,7,3,1,4,2.333333,0,0,0,0,0,0,0.964706,0,0,1,0,1,2
0,3,1,0,1,0,80,0,0,80,35,1,80,101,0,0,80,0.13,88,1,80,1,0,3,1,10,2,5,1.7125,0,3,2.6,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,4,3,0,1,0,59,0,0,56,31,1,56,127,0,0,56,0.12,65,3,56,1,0,4,0,11,1,4,1.982143,0,7,2.375,2,3,1.053571,1,2,0.118644,0,0,0,0,0,0,1,0,0,1,0,0,0
0,9,6,2,1,0,96,0,1,46,87,1,46,72,3,3,41,0.2,63,6,46,2,64,1,2,14,2,69,5.652174,0,14,3.804348,1,8,2.108696,1,3,1.104167,0,0,0,0,0,0,0.427119,0,0,4,0,4,2
0,11,3,0,1,0,34,0,3,16,86,1,16,46,1,0,15,0.43,27,3,16,2,0,2,1,15,1,5,2.8125,1,9,4.4375,2,3,2.125,1,2,1.052632,0,0,0,0,0,0,0.483974,0,0,2,0,3,1
0,3,1,1,1,0,167,0,0,167,47,1,167,222,0,4,166,0.08,175,1,167,1,98,1,1,5,2,173,1.556886,0,8,2.994012,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,5,2,1,1,0,11,0,0,10,30,1,10,31,0,0,9,0.47,17,2,10,1,0,2,0,8,1,4,1.5,0,5,3.1,2,2,1.1,1,1,0.230769,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,1,0,1,0,74,0,0,74,35,1,74,118,0,0,74,0.13,84,1,74,1,0,2,2,15,2,6,1.364865,0,3,2.405405,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,4,3,0,1,0,27,0,0,24,31,1,24,61,0,0,24,0.25,34,3,24,1,0,3,0,9,1,4,2.166667,0,7,2.375,2,3,1.125,1,2,0.259259,0,0,0,0,0,0,1,0,0,1,0,0,0
0,13,5,3,1,0,14,0,9,5,103,1,5,25,1,6,1,1.26,17,5,5,3,50,1,1,14,2,139,53,4,10,5.8,1,6,3.4,1,2,1.285714,0,0,0,0,0,0,1,0,0,1,0,0,1
20,9,22,1,1,0,291,1,0,109,81,2,109,190,2,5,86,0.08,148,22,108,3,94,1,1,20,2,96,11.275229,2,17,3.53211,1,16,2.348624,1,3,0.982143,0,0,0,0,0,0,0.893916,0,0,1,0,7,0
0,1,1,0,1,0,7,0,0,7,22,1,7,19,0,0,7,1.1,19,1,7,1,0,1,2,3,1,4,1.857143,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.606557,0,0,3,0,0,0
0,1,1,0,1,0,15,0,0,15,20,1,15,26,0,0,15,0.74,25,1,15,1,0,0,2,3,0,6,1.8,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.619718,0,0,3,0,1,0
0,4,5,0,1,0,14,0,0,10,21,1,10,14,0,1,10,0.41,22,5,10,1,0,1,1,3,2,8,2.7,2,3,2,1,5,1.4,1,2,0.5,0,0,0,0,0,0,0.37234,0,0,4,0,0,0
0,5,2,0,1,0,4,0,8,3,40,1,3,8,0,0,3,2,11,2,3,1,0,2,0,5,1,2,1.666667,1,5,3,2,2,1.333333,1,1,0.5,0,0,0,0,0,0,0.901408,0,0,2,0,1,0
25,15,32,24,1,22,455,2,3,130,557,2,130,372,4,12,77,0.25,407,28,128,4,93,2,2,37,3,44,7.992308,0,47,5.930769,1,1018368,8368.823077,1,3,1.112782,0,0,0,0,0,0,0.329656,0,0,5,0,9,2
0,5,3,0,1,0,13,0,5,11,73,1,11,36,0,0,11,1.04,20,3,11,1,0,3,0,12,1,11,1.818182,0,6,1.636364,1,3,1.181818,1,1,0.214286,0,0,0,0,0,0,0.417178,0,0,4,0,2,0
0,1,1,0,1,0,2,0,0,2,22,1,2,4,0,0,2,4.4,11,1,2,1,0,2,2,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.710526,0,0,3,0,0,0
0,14,6,0,4,0,16,0,5,3,34,1,3,12,0,5,3,0.65,11,6,3,5,26,1,0,0,1,10,7.333333,5,9,3.666667,1,6,5.333333,4,3,2.6,1,0,0,0,0,0,0.6875,0,0,3,0,0,0
76,14,17,12,1,29,1154,0,2,310,1051,1,310,570,16,53,206,0.23,650,17,310,4,96,1,1,40,3,61,7.351613,0,26,5.674194,0,880,8.929032,1,4,1.384615,0,0,0,0,0,0,0.384935,0,0,5,0,7,4
0,1,1,0,1,0,5,0,0,5,21,1,5,7,0,0,5,2.62,12,1,5,1,0,1,1,4,1,4,1.2,0,1,0.6,0,1,1,1,0,0,0,0,0,0,0,0,0.609756,0,0,3,0,1,0
0,6,2,2,1,0,6,0,0,4,20,1,4,11,0,3,2,0.62,16,2,4,2,33,1,0,5,2,7,5,3,4,3.5,3,2,1.5,1,1,0.666667,0,0,0,0,0,0,0.5,0,0,4,0,0,0
1,4,4,0,1,0,22,0,1,17,43,1,17,28,0,9,16,0.53,30,4,17,1,84,1,0,5,1,15,4.411765,0,7,1.588235,1,4,1.294118,1,2,0.421053,0,0,0,0,0,0,0.832215,0,0,2,0,2,0
0,7,3,7,1,6,27,0,1,12,66,1,12,42,1,11,4,0.56,39,3,12,2,86,1,0,8,1,18,6.333333,3,7,3.333333,1,4,2.333333,1,1,0.714286,0,0,0,0,0,0,0.756757,0,0,2,0,5,0
0,3,1,0,1,0,4,0,0,4,17,1,4,8,0,2,4,0.89,13,1,4,1,25,1,0,0,2,2,1.5,1,3,1.75,1,1,1,1,0,0,0,0,0,0,0,0,0.489796,0,0,3,0,0,0
1,6,1,0,1,2,7,6,3,7,47,1,7,11,0,0,6,1,15,1,1,1,100,1,0,0,1,8,4.714286,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.788991,0,0,3,0,0,0
5,10,10,4,2,1,67,0,2,25,104,1,25,74,2,20,14,0.35,58,10,25,3,91,1,1,12,1,19,5.16,2,22,3.48,1,8,2.36,1,3,1,0,0,0,0,0,0,0.561521,0,0,3,0,4,0
0,3,1,0,1,6,2,0,2,2,28,1,2,11,0,1,2,1.75,16,1,2,1,85,1,0,0,1,3,2.5,2,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.516667,0,0,4,0,2,0
2,6,6,4,1,4,58,3,2,36,198,3,36,80,2,11,28,0.72,68,6,33,2,92,3,4,11,2,448,29.305556,1,7,3.083333,1,13,1.833333,1,2,0.45,0,0,0,0,0,0,0.630112,0,0,4,0,3,2
0,4,1,0,1,0,2,1,2,2,23,1,2,9,0,0,2,1.64,12,1,1,1,0,1,1,4,1,78,41,4,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0.673469,0,0,3,0,0,0
0,37,9,0,1,8,17,0,9,1,30,1,1,23,0,0,1,0.52,12,9,1,17,25,2,0,10,1,18,18,18,11,11,11,9,9,9,1,1,1,0,0,0,0,0,0.63,0,0,3,0,2,0
1,3,1,1,1,12,2,0,0,2,29,1,2,17,0,1,0,1.32,12,1,2,1,92,1,0,0,1,1,1,1,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.47619,0,0,3,0,0,0
0,5,3,0,1,0,13,0,1,10,34,1,10,20,0,1,10,0.55,24,3,10,1,70,3,0,5,2,12,4.9,1,8,2.4,1,2,1.2,1,1,0.333333,0,0,0,0,0,0,0.75,0,0,3,0,2,0
21,13,29,32,1,16,543,1,2,147,596,1,147,308,12,43,82,0.28,301,25,146,4,95,1,2,23,3,81,6.394558,0,52,4.632653,0,400896,2736.653061,1,5,1.248322,0,0,0,0,0,0,0.530459,0,0,4,0,8,6
0,7,3,0,2,0,5,0,9,3,46,1,3,12,0,0,3,1.64,11,3,3,2,0,2,0,6,1,9,5,3,6,3.333333,2,3,1.666667,1,1,0.5,0,0,0,0,0,0,0.835294,0,0,2,0,3,0
2,11,3,2,1,0,23,0,5,13,109,1,13,87,0,4,9,0.68,25,3,13,2,55,1,0,13,1,10,6.153846,2,7,5.153846,1,3,1.769231,1,2,0.933333,0,0,0,0,0,0,0.928571,0,0,2,0,0,0
0,1,1,0,1,0,13,0,0,13,22,1,13,15,0,0,13,1.38,23,1,13,1,0,1,2,8,1,7,1.692308,0,1,0.230769,0,1,1,1,0,0,0,0,0,0,0,0,0.557377,0,0,3,0,1,0
0,9,4,0,1,0,13,0,8,5,93,2,5,19,1,2,4,1.58,16,4,5,3,0,2,0,4,1,16,8.6,2,5,3.4,2,4,2.6,1,3,1.777778,0,0,0,0,0,0,1,0,0,1,0,0,0
0,20,10,1,3,0,23,0,4,4,51,1,4,20,0,7,3,0.54,13,10,4,6,0,1,0,3,1,21,12.5,7,9,3.5,1,10,4,1,1,0.666667,0,0,0,0,0,0,1,0,0,1,0,0,0
1,4,1,0,1,2,6,5,11,6,88,1,6,17,0,0,5,2.38,15,1,1,1,66,1,0,3,1,19,10.166667,0,2,1.833333,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,30,25,0,8,18,54,2,4,3,59,1,3,25,0,0,2,0.52,33,8,1,18,37,1,0,5,1,46,27.666667,0,2,1.333333,1,25,15.666667,1,2,1.4,0,0,0,0,0,0,0.5,0,0,5,0,1,1
0,1,1,0,1,0,3,0,0,3,15,1,3,5,0,0,3,2.5,9,1,3,1,0,0,3,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.666667,0,0,3,0,0,0
0,7,2,0,1,0,4,0,14,3,67,1,3,12,1,1,2,2.23,12,2,3,1,0,3,0,4,1,5,4,3,4,3.333333,2,2,1.333333,1,1,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0
0,4,1,0,1,0,2,0,9,2,42,1,2,9,1,1,1,2.62,10,1,2,1,0,3,0,4,1,3,3,3,4,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,9,3,0,1,0,12,0,13,7,125,1,7,25,3,6,3,1.54,25,3,7,2,42,2,0,5,1,5,3.428571,1,10,5.142857,1,3,1.714286,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,8,3,0,1,0,12,0,11,7,127,1,7,24,3,6,3,1.81,24,3,7,2,61,2,2,3,1,6,3.428571,1,9,4,1,3,1.714286,1,2,1,0,0,0,0,0,0,0.968326,0,0,1,0,1,0
1,12,22,4,2,1,75,18,0,18,60,1,18,77,0,0,13,0.22,33,10,0,4,94,1,0,10,1,22,5.055556,1,7,2.611111,1,22,4.777778,1,3,1.5,0,0,0,0,0,0,0.81982,0,0,3,0,1,0
3,9,4,0,1,1,19,12,0,12,22,1,12,25,0,0,9,0.18,30,4,0,2,83,1,0,5,1,8,2.583333,0,8,3.583333,1,6,1.75,1,2,0.714286,0,0,0,0,0,0,0.793103,0,0,2,0,3,1
0,5,2,1,1,0,15,0,0,9,19,1,9,12,0,0,8,0.35,21,2,9,2,0,2,0,3,2,4,2.111111,0,3,2.222222,1,2,1.666667,1,1,0.727273,0,0,0,0,0,0,0.631579,0,0,3,0,1,0
1,16,5,0,1,4,10,1,13,3,83,1,3,27,0,0,2,1.38,22,5,2,3,66,1,0,0,2,7,2.666667,0,11,6,1,5,3,1,4,3,0,0,0,0,0,0,0.369697,0,0,4,0,1,0
2,12,6,0,1,0,44,0,9,16,195,1,16,61,2,10,12,0.83,53,6,16,3,79,1,2,21,2,11,4.5625,1,10,4.5625,0,24,4.625,1,4,1.388889,0,0,0,0,0,0,0.318087,0,0,6,0,3,5
0,7,3,0,1,0,13,0,6,6,66,1,6,27,0,1,6,1.18,19,3,6,2,33,2,0,6,1,6,3.666667,2,3,2.333333,2,4,2.333333,1,2,1.25,0,0,0,0,0,0,0.609929,0,0,2,0,4,0
1,8,3,0,1,1,13,1,1,8,26,1,8,33,0,6,7,0.3,25,3,7,2,82,2,1,10,2,10,3.5,0,8,3.375,1,3,1.625,1,2,0.9,0,0,0,0,0,0,0.592593,0,0,3,0,3,4
0,7,3,0,1,0,12,0,9,5,68,1,5,22,0,1,5,1.39,15,3,5,2,19,3,0,7,1,5,3.2,2,3,2.4,2,4,2.6,1,2,1.428571,0,0,0,0,0,0,0.530303,0,0,2,0,1,0
0,5,3,0,1,4,18,0,0,13,88,1,13,31,0,4,13,0.99,32,3,13,1,69,1,0,1,2,11,2.846154,1,6,2.230769,1,3,1.230769,1,2,0.466667,0,0,0,0,0,0,0.878641,0,0,2,0,1,0
0,2,1,5,1,0,7,0,0,7,53,1,7,19,0,4,2,2.12,25,1,7,1,85,1,1,2,1,5,2.571429,0,5,1.571429,1,1,1,1,8,0.8,0,1,1,1,8,0,0.643564,1,0,4,1,0,0
0,6,1,0,1,0,23,0,8,23,214,1,23,117,0,0,23,1.15,21,1,23,1,0,1,0,34,2,12,4.565217,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.567696,0,0,3,0,4,0
0,6,1,0,1,0,24,0,7,24,200,1,24,128,0,0,24,1.01,22,1,24,1,0,1,0,46,2,12,4.375,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.598575,0,0,3,0,4,0
1,2,1,0,1,230,1,0,0,1,269,1,1,233,0,0,0,1.14,253,1,1,1,100,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.618543,0,0,2,0,4,0
